*** Failures ***
Frequency | Received Packets |Wanted Signal Level | Blocking Signal Level | Results
 5600 MHz |  768 | -67 dBm | -30 dBm | Pass
 5625 MHz | 1464 | -67 dBm | -30 dBm | Pass
 5650 MHz |  198 | -67 dBm | -30 dBm | fbf_2
 5675 MHz | 1312 | -67 dBm | -30 dBm | Pass
 5700 MHz |  927 | -67 dBm | -30 dBm | Pass
 5725 MHz |  371 | -67 dBm | -30 dBm | fbf_2
 5750 MHz |   96 | -67 dBm | -30 dBm | fbf_2
 5775 MHz |  659 | -67 dBm | -30 dBm | Pass
 5800 MHz |  837 | -67 dBm | -30 dBm | Pass
 5825 MHz |  433 | -67 dBm | -30 dBm | fbf_1
 5850 MHz |  447 | -67 dBm | -30 dBm | fbf_2
 5875 MHz |  976 | -67 dBm | -30 dBm | Pass
 5900 MHz |  628 | -67 dBm | -30 dBm | Pass
 5925 MHz |  760 | -67 dBm | -30 dBm | Pass
 5950 MHz |   58 | -67 dBm | -30 dBm | fbf_1
 5975 MHz |   55 | -67 dBm | -30 dBm | fbf_1
 6000 MHz | 1183 | -67 dBm | -30 dBm | Pass
 6025 MHz |  142 | -67 dBm | -30 dBm | fbf_1
 6050 MHz |  640 | -67 dBm | -30 dBm | Pass
 6075 MHz | 1062 | -67 dBm | -30 dBm | Pass
 6100 MHz |   69 | -67 dBm | -30 dBm | fbf_1
 6125 MHz |  612 | -67 dBm | -30 dBm | Pass
 6150 MHz |  900 | -67 dBm | -30 dBm | Pass
 6175 MHz |  405 | -67 dBm | -30 dBm | fbf_1
 6200 MHz |  645 | -67 dBm | -30 dBm | Pass
 6225 MHz |  695 | -67 dBm | -30 dBm | Pass
 6250 MHz |  625 | -67 dBm | -30 dBm | Pass
 6275 MHz | 1374 | -67 dBm | -30 dBm | Pass
 6300 MHz |  912 | -67 dBm | -30 dBm | Pass
 6325 MHz |  495 | -67 dBm | -30 dBm | Pass
 6350 MHz | 1047 | -67 dBm | -30 dBm | Pass
 6375 MHz | 1039 | -67 dBm | -30 dBm | Pass
 6400 MHz | 1116 | -67 dBm | -30 dBm | Pass
 6425 MHz |  180 | -67 dBm | -30 dBm | fbf_1
 6450 MHz |  684 | -67 dBm | -30 dBm | Pass
 6475 MHz |  291 | -67 dBm | -30 dBm | fbf_1
 6500 MHz |  392 | -67 dBm | -30 dBm | fbf_1
 6525 MHz |  677 | -67 dBm | -30 dBm | Pass
 6550 MHz |  358 | -67 dBm | -30 dBm | fbf_2
 6575 MHz |   25 | -67 dBm | -30 dBm | fbf_1
 6600 MHz |   79 | -67 dBm | -30 dBm | fbf_1
 6625 MHz |  872 | -67 dBm | -30 dBm | Pass
 6650 MHz | 1125 | -67 dBm | -30 dBm | Pass
 6675 MHz | 1147 | -67 dBm | -30 dBm | Pass
 6700 MHz |  737 | -67 dBm | -30 dBm | Pass
 6725 MHz |    9 | -67 dBm | -30 dBm | fbf_1
 6750 MHz |  885 | -67 dBm | -30 dBm | Pass
 6775 MHz |  894 | -67 dBm | -30 dBm | Pass
 6800 MHz | 1393 | -67 dBm | -30 dBm | Pass
 6825 MHz |  170 | -67 dBm | -30 dBm | fbf_1
 6850 MHz |  442 | -67 dBm | -30 dBm | fbf_2
 6875 MHz | 1337 | -67 dBm | -30 dBm | Pass
 6900 MHz | 1411 | -67 dBm | -30 dBm | Pass
 6925 MHz |  113 | -67 dBm | -30 dBm | fbf_1
 6950 MHz | 1293 | -67 dBm | -30 dBm | Pass
 6975 MHz |  284 | -67 dBm | -30 dBm | fbf_2
 7000 MHz | 1360 | -67 dBm | -30 dBm | Pass
 7025 MHz |  565 | -67 dBm | -30 dBm | Pass
 7050 MHz |  555 | -67 dBm | -30 dBm | Pass
 7075 MHz |   56 | -67 dBm | -30 dBm | fbf_2
 7100 MHz |  632 | -67 dBm | -30 dBm | Pass
 7125 MHz | 1180 | -67 dBm | -30 dBm | Pass
 7150 MHz |  126 | -67 dBm | -30 dBm | fbf_2
 7175 MHz | 1375 | -67 dBm | -30 dBm | Pass
 7200 MHz |  567 | -67 dBm | -30 dBm | Pass
 7225 MHz | 1203 | -67 dBm | -30 dBm | Pass
 7250 MHz |  575 | -67 dBm | -30 dBm | Pass
 7275 MHz | 1032 | -67 dBm | -30 dBm | Pass
 7300 MHz |  850 | -67 dBm | -30 dBm | Pass
 7325 MHz |   71 | -67 dBm | -30 dBm | fbf_1
 7350 MHz | 1138 | -67 dBm | -30 dBm | Pass
 7375 MHz | 1069 | -67 dBm | -30 dBm | Pass
 7400 MHz |    2 | -67 dBm | -30 dBm | fbf_1
 7425 MHz |  193 | -67 dBm | -30 dBm | fbf_1
 7450 MHz |  691 | -67 dBm | -30 dBm | Pass
 7475 MHz |  350 | -67 dBm | -30 dBm | fbf_1
 7500 MHz |  742 | -67 dBm | -30 dBm | Pass
 7525 MHz |  457 | -67 dBm | -30 dBm | fbf_1
 7550 MHz |   26 | -67 dBm | -30 dBm | fbf_1
 7575 MHz |  273 | -67 dBm | -30 dBm | fbf_2
 7600 MHz |  404 | -67 dBm | -30 dBm | fbf_1
 7625 MHz |  105 | -67 dBm | -30 dBm | fbf_1
 7650 MHz |  661 | -67 dBm | -30 dBm | Pass
 7675 MHz |  349 | -67 dBm | -30 dBm | fbf_2
 7700 MHz | 1419 | -67 dBm | -30 dBm | Pass
 7725 MHz |  972 | -67 dBm | -30 dBm | Pass
 7750 MHz | 1484 | -67 dBm | -30 dBm | Pass
 7775 MHz |   91 | -67 dBm | -30 dBm | fbf_1
 7800 MHz |   94 | -67 dBm | -30 dBm | fbf_1
 7825 MHz |  694 | -67 dBm | -30 dBm | Pass
 7850 MHz |  616 | -67 dBm | -30 dBm | Pass
 7875 MHz |  473 | -67 dBm | -30 dBm | Pass
 7900 MHz |   96 | -67 dBm | -30 dBm | fbf_1
 7925 MHz |  551 | -67 dBm | -30 dBm | Pass
 7950 MHz | 1397 | -67 dBm | -30 dBm | Pass
 7975 MHz |  956 | -67 dBm | -30 dBm | Pass
 8000 MHz |   30 | -67 dBm | -30 dBm | fbf_1
 8025 MHz |  920 | -67 dBm | -30 dBm | Pass
 8050 MHz |   49 | -67 dBm | -30 dBm | fbf_2
 8075 MHz |  586 | -67 dBm | -30 dBm | Pass
 8100 MHz |   59 | -67 dBm | -30 dBm | fbf_2
 8125 MHz |  392 | -67 dBm | -30 dBm | fbf_1
 8150 MHz | 1361 | -67 dBm | -30 dBm | Pass
 8175 MHz |  834 | -67 dBm | -30 dBm | Pass
 8200 MHz | 1160 | -67 dBm | -30 dBm | Pass
 8225 MHz | 1093 | -67 dBm | -30 dBm | Pass
 8250 MHz |  164 | -67 dBm | -30 dBm | fbf_1
 8275 MHz |  213 | -67 dBm | -30 dBm | fbf_1
 8300 MHz |  575 | -67 dBm | -30 dBm | Pass
 8325 MHz |  886 | -67 dBm | -30 dBm | Pass
 8350 MHz | 1094 | -67 dBm | -30 dBm | Pass
 8375 MHz |  713 | -67 dBm | -30 dBm | Pass
 8400 MHz |  442 | -67 dBm | -30 dBm | fbf_1
 8425 MHz |  393 | -67 dBm | -30 dBm | fbf_2
 8450 MHz |  709 | -67 dBm | -30 dBm | Pass
 8475 MHz | 1033 | -67 dBm | -30 dBm | Pass
 8500 MHz |  573 | -67 dBm | -30 dBm | Pass
 8525 MHz |  143 | -67 dBm | -30 dBm | fbf_1
 8550 MHz |   21 | -67 dBm | -30 dBm | fbf_1
 8575 MHz |  148 | -67 dBm | -30 dBm | fbf_2
 8600 MHz |  316 | -67 dBm | -30 dBm | fbf_1
 8625 MHz |  643 | -67 dBm | -30 dBm | Pass
 8650 MHz |  396 | -67 dBm | -30 dBm | fbf_1
 8675 MHz |  507 | -67 dBm | -30 dBm | Pass
 8700 MHz |  971 | -67 dBm | -30 dBm | Pass
 8725 MHz | 1387 | -67 dBm | -30 dBm | Pass
 8750 MHz |   72 | -67 dBm | -30 dBm | fbf_1
 8775 MHz |  628 | -67 dBm | -30 dBm | Pass
 8800 MHz | 1361 | -67 dBm | -30 dBm | Pass
 8825 MHz |  175 | -67 dBm | -30 dBm | fbf_1
 8850 MHz |  189 | -67 dBm | -30 dBm | fbf_2
 8875 MHz | 1230 | -67 dBm | -30 dBm | Pass
 8900 MHz | 1461 | -67 dBm | -30 dBm | Pass
 8925 MHz |  676 | -67 dBm | -30 dBm | Pass
 8950 MHz | 1453 | -67 dBm | -30 dBm | Pass
 8975 MHz |  117 | -67 dBm | -30 dBm | fbf_1
 9000 MHz |  394 | -67 dBm | -30 dBm | fbf_2
 9025 MHz |  533 | -67 dBm | -30 dBm | Pass
 9050 MHz | 1403 | -67 dBm | -30 dBm | Pass
 9075 MHz |  656 | -67 dBm | -30 dBm | Pass
 9100 MHz |  639 | -67 dBm | -30 dBm | Pass
 9125 MHz |  610 | -67 dBm | -30 dBm | Pass
 9150 MHz |  686 | -67 dBm | -30 dBm | Pass
 9175 MHz |  886 | -67 dBm | -30 dBm | Pass
 9200 MHz |  269 | -67 dBm | -30 dBm | fbf_1
 9225 MHz | 1289 | -67 dBm | -30 dBm | Pass
 9250 MHz | 1303 | -67 dBm | -30 dBm | Pass
 9275 MHz |  379 | -67 dBm | -30 dBm | fbf_2
 9300 MHz | 1420 | -67 dBm | -30 dBm | Pass
 9325 MHz |   43 | -67 dBm | -30 dBm | fbf_1
 9350 MHz |  357 | -67 dBm | -30 dBm | fbf_2
 9375 MHz | 1215 | -67 dBm | -30 dBm | Pass
 9400 MHz |  311 | -67 dBm | -30 dBm | fbf_2
 9425 MHz |   10 | -67 dBm | -30 dBm | fbf_1
 9450 MHz | 1444 | -67 dBm | -30 dBm | Pass
 9475 MHz |   72 | -67 dBm | -30 dBm | fbf_1
 9500 MHz |  188 | -67 dBm | -30 dBm | fbf_1
 9525 MHz | 1423 | -67 dBm | -30 dBm | Pass
 9550 MHz |  134 | -67 dBm | -30 dBm | fbf_2
 9575 MHz |  832 | -67 dBm | -30 dBm | Pass
 9600 MHz |  934 | -67 dBm | -30 dBm | Pass
 9625 MHz |  874 | -67 dBm | -30 dBm | Pass
 9650 MHz |  392 | -67 dBm | -30 dBm | fbf_2
 9675 MHz |  880 | -67 dBm | -30 dBm | Pass
 9700 MHz |  224 | -67 dBm | -30 dBm | fbf_2
 9725 MHz |  769 | -67 dBm | -30 dBm | Pass
 9750 MHz |  446 | -67 dBm | -30 dBm | fbf_1
 9775 MHz | 1441 | -67 dBm | -30 dBm | Pass
 9800 MHz |  678 | -67 dBm | -30 dBm | Pass
 9825 MHz | 1384 | -67 dBm | -30 dBm | Pass
 9850 MHz |  871 | -67 dBm | -30 dBm | Pass
 9875 MHz |   29 | -67 dBm | -30 dBm | fbf_1
 9900 MHz | 1301 | -67 dBm | -30 dBm | Pass
 9925 MHz | 1115 | -67 dBm | -30 dBm | Pass
 9950 MHz |  436 | -67 dBm | -30 dBm | fbf_1
 9975 MHz |  198 | -67 dBm | -30 dBm | fbf_2
10000 MHz |  933 | -67 dBm | -30 dBm | Pass
10025 MHz | 1492 | -67 dBm | -30 dBm | Pass
10050 MHz |  197 | -67 dBm | -30 dBm | fbf_1
10075 MHz |  547 | -67 dBm | -30 dBm | Pass
10100 MHz | 1172 | -67 dBm | -30 dBm | Pass
10125 MHz | 1346 | -67 dBm | -30 dBm | Pass
10150 MHz |  756 | -67 dBm | -30 dBm | Pass
10175 MHz |  616 | -67 dBm | -30 dBm | Pass
10200 MHz |  143 | -67 dBm | -30 dBm | fbf_2
10225 MHz |  768 | -67 dBm | -30 dBm | Pass
10250 MHz |  730 | -67 dBm | -30 dBm | Pass
10275 MHz | 1412 | -67 dBm | -30 dBm | Pass
10300 MHz |  846 | -67 dBm | -30 dBm | Pass
10325 MHz | 1440 | -67 dBm | -30 dBm | Pass
10350 MHz |  714 | -67 dBm | -30 dBm | Pass
10375 MHz |  358 | -67 dBm | -30 dBm | fbf_2
10400 MHz |  118 | -67 dBm | -30 dBm | fbf_1
10425 MHz | 1013 | -67 dBm | -30 dBm | Pass
10450 MHz |  620 | -67 dBm | -30 dBm | Pass
10475 MHz |  598 | -67 dBm | -30 dBm | Pass
10500 MHz |  124 | -67 dBm | -30 dBm | fbf_2
10525 MHz |  280 | -67 dBm | -30 dBm | fbf_1
10550 MHz |  304 | -67 dBm | -30 dBm | fbf_1
10575 MHz |  988 | -67 dBm | -30 dBm | Pass
10600 MHz |  815 | -67 dBm | -30 dBm | Pass
10625 MHz |  530 | -67 dBm | -30 dBm | Pass
10650 MHz |  357 | -67 dBm | -30 dBm | fbf_2
10675 MHz | 1387 | -67 dBm | -30 dBm | Pass
10700 MHz |  787 | -67 dBm | -30 dBm | Pass
10725 MHz |  687 | -67 dBm | -30 dBm | Pass
10750 MHz |  437 | -67 dBm | -30 dBm | fbf_1
10775 MHz |  860 | -67 dBm | -30 dBm | Pass
10800 MHz |  238 | -67 dBm | -30 dBm | fbf_1
10825 MHz | 1142 | -67 dBm | -30 dBm | Pass
10850 MHz | 1273 | -67 dBm | -30 dBm | Pass
10875 MHz | 1242 | -67 dBm | -30 dBm | Pass
10900 MHz |  450 | -67 dBm | -30 dBm | fbf_1
10925 MHz |  402 | -67 dBm | -30 dBm | fbf_1
10950 MHz | 1453 | -67 dBm | -30 dBm | Pass
10975 MHz |  224 | -67 dBm | -30 dBm | fbf_2
11000 MHz | 1336 | -67 dBm | -30 dBm | Pass
11025 MHz |  640 | -67 dBm | -30 dBm | Pass
11050 MHz |  898 | -67 dBm | -30 dBm | Pass
11075 MHz |  773 | -67 dBm | -30 dBm | Pass
11100 MHz |   43 | -67 dBm | -30 dBm | fbf_1
11125 MHz | 1341 | -67 dBm | -30 dBm | Pass
11150 MHz |   50 | -67 dBm | -30 dBm | fbf_2
11175 MHz |  586 | -67 dBm | -30 dBm | Pass
11200 MHz | 1376 | -67 dBm | -30 dBm | Pass
11225 MHz |  536 | -67 dBm | -30 dBm | Pass
11250 MHz |  739 | -67 dBm | -30 dBm | Pass
11275 MHz |  772 | -67 dBm | -30 dBm | Pass
11300 MHz |  336 | -67 dBm | -30 dBm | fbf_1
11325 MHz | 1359 | -67 dBm | -30 dBm | Pass
11350 MHz |  710 | -67 dBm | -30 dBm | Pass
11375 MHz |  918 | -67 dBm | -30 dBm | Pass
11400 MHz |   58 | -67 dBm | -30 dBm | fbf_1
11425 MHz |  225 | -67 dBm | -30 dBm | fbf_1
11450 MHz |    7 | -67 dBm | -30 dBm | fbf_2
11475 MHz | 1460 | -67 dBm | -30 dBm | Pass
11500 MHz | 1332 | -67 dBm | -30 dBm | Pass
11525 MHz |  282 | -67 dBm | -30 dBm | fbf_1
11550 MHz | 1210 | -67 dBm | -30 dBm | Pass
11575 MHz | 1472 | -67 dBm | -30 dBm | Pass
11600 MHz |  354 | -67 dBm | -30 dBm | fbf_2
11625 MHz |  958 | -67 dBm | -30 dBm | Pass
11650 MHz |  571 | -67 dBm | -30 dBm | Pass
11675 MHz | 1152 | -67 dBm | -30 dBm | Pass
11700 MHz |  708 | -67 dBm | -30 dBm | Pass
11725 MHz | 1473 | -67 dBm | -30 dBm | Pass
11750 MHz |  405 | -67 dBm | -30 dBm | fbf_2
11775 MHz |  583 | -67 dBm | -30 dBm | Pass
11800 MHz |  388 | -67 dBm | -30 dBm | fbf_2
11825 MHz |  634 | -67 dBm | -30 dBm | Pass
11850 MHz |  142 | -67 dBm | -30 dBm | fbf_1
11875 MHz | 1045 | -67 dBm | -30 dBm | Pass
11900 MHz |  678 | -67 dBm | -30 dBm | Pass
11925 MHz |   68 | -67 dBm | -30 dBm | fbf_2
11950 MHz | 1271 | -67 dBm | -30 dBm | Pass
11975 MHz | 1316 | -67 dBm | -30 dBm | Pass
12000 MHz |  625 | -67 dBm | -30 dBm | Pass
12025 MHz | 1400 | -67 dBm | -30 dBm | Pass
12050 MHz |  912 | -67 dBm | -30 dBm | Pass
12075 MHz |  410 | -67 dBm | -30 dBm | fbf_1
12100 MHz | 1104 | -67 dBm | -30 dBm | Pass
12125 MHz |  628 | -67 dBm | -30 dBm | Pass
12150 MHz |  237 | -67 dBm | -30 dBm | fbf_1
12175 MHz | 1205 | -67 dBm | -30 dBm | Pass
12200 MHz |  315 | -67 dBm | -30 dBm | fbf_1
12225 MHz |  598 | -67 dBm | -30 dBm | Pass
12250 MHz | 1217 | -67 dBm | -30 dBm | Pass
12275 MHz |  943 | -67 dBm | -30 dBm | Pass
12300 MHz |  507 | -67 dBm | -30 dBm | Pass
12325 MHz | 1344 | -67 dBm | -30 dBm | Pass
12350 MHz |  311 | -67 dBm | -30 dBm | fbf_2
12375 MHz |  118 | -67 dBm | -30 dBm | fbf_1
12400 MHz |  624 | -67 dBm | -30 dBm | Pass
12425 MHz |  564 | -67 dBm | -30 dBm | Pass
12450 MHz | 1483 | -67 dBm | -30 dBm | Pass
12475 MHz | 1473 | -67 dBm | -30 dBm | Pass
12500 MHz |  156 | -67 dBm | -30 dBm | fbf_2
12525 MHz |  853 | -67 dBm | -30 dBm | Pass
12550 MHz | 1363 | -67 dBm | -30 dBm | Pass
12575 MHz |  252 | -67 dBm | -30 dBm | fbf_2
12600 MHz |  689 | -67 dBm | -30 dBm | Pass
12625 MHz |  700 | -67 dBm | -30 dBm | Pass
12650 MHz |   30 | -67 dBm | -30 dBm | fbf_2
12675 MHz |  163 | -67 dBm | -30 dBm | fbf_1
12700 MHz | 1493 | -67 dBm | -30 dBm | Pass
12725 MHz |   74 | -67 dBm | -30 dBm | fbf_2
12750 MHz | 1229 | -67 dBm | -30 dBm | Pass
