*** Failures ***
Frequency | Received Packets |Wanted Signal Level | Blocking Signal Level | Results
 5825 MHz | 1318 | -67 dBm | -30 dBm | Pass
 5850 MHz |  472 | -67 dBm | -30 dBm | Pass
 5875 MHz | 1235 | -67 dBm | -30 dBm | Pass
 5900 MHz | 1211 | -67 dBm | -30 dBm | Pass
 5925 MHz | 1165 | -67 dBm | -30 dBm | Pass
 5950 MHz | 1298 | -67 dBm | -30 dBm | Pass
 5975 MHz |  568 | -67 dBm | -30 dBm | Pass
 6000 MHz |  532 | -67 dBm | -30 dBm | Pass
 6025 MHz |  107 | -67 dBm | -30 dBm | fbf_1
 6050 MHz |  127 | -67 dBm | -30 dBm | fbf_1
 6075 MHz |  985 | -67 dBm | -30 dBm | Pass
 6100 MHz |  394 | -67 dBm | -30 dBm | fbf_1
 6125 MHz | 1365 | -67 dBm | -30 dBm | Pass
 6150 MHz |  554 | -67 dBm | -30 dBm | Pass
 6175 MHz | 1183 | -67 dBm | -30 dBm | Pass
 6200 MHz | 1045 | -67 dBm | -30 dBm | Pass
 6225 MHz |   28 | -67 dBm | -30 dBm | fbf_1
 6250 MHz | 1177 | -67 dBm | -30 dBm | Pass
 6275 MHz |  308 | -67 dBm | -30 dBm | fbf_1
 6300 MHz |  552 | -67 dBm | -30 dBm | Pass
 6325 MHz | 1334 | -67 dBm | -30 dBm | Pass
 6350 MHz |  661 | -67 dBm | -30 dBm | Pass
 6375 MHz | 1378 | -67 dBm | -30 dBm | Pass
 6400 MHz | 1384 | -67 dBm | -30 dBm | Pass
 6425 MHz |  314 | -67 dBm | -30 dBm | fbf_1
 6450 MHz |   98 | -67 dBm | -30 dBm | fbf_1
 6475 MHz |  396 | -67 dBm | -30 dBm | fbf_1
 6500 MHz | 1142 | -67 dBm | -30 dBm | Pass
 6525 MHz |  457 | -67 dBm | -30 dBm | fbf_1
 6550 MHz | 1099 | -67 dBm | -30 dBm | Pass
 6575 MHz |  451 | -67 dBm | -30 dBm | fbf_2
 6600 MHz | 1478 | -67 dBm | -30 dBm | Pass
 6625 MHz |   79 | -67 dBm | -30 dBm | fbf_2
 6650 MHz |  629 | -67 dBm | -30 dBm | Pass
 6675 MHz |  795 | -67 dBm | -30 dBm | Pass
 6700 MHz |  135 | -67 dBm | -30 dBm | fbf_1
 6725 MHz |   41 | -67 dBm | -30 dBm | fbf_2
 6750 MHz |  398 | -67 dBm | -30 dBm | fbf_1
 6775 MHz |  236 | -67 dBm | -30 dBm | fbf_2
 6800 MHz |  199 | -67 dBm | -30 dBm | fbf_1
 6825 MHz |  754 | -67 dBm | -30 dBm | Pass
 6850 MHz | 1300 | -67 dBm | -30 dBm | Pass
 6875 MHz | 1156 | -67 dBm | -30 dBm | Pass
 6900 MHz |  759 | -67 dBm | -30 dBm | Pass
 6925 MHz |    8 | -67 dBm | -30 dBm | fbf_1
 6950 MHz | 1056 | -67 dBm | -30 dBm | Pass
 6975 MHz |  849 | -67 dBm | -30 dBm | Pass
 7000 MHz |   61 | -67 dBm | -30 dBm | fbf_1
 7025 MHz | 1341 | -67 dBm | -30 dBm | Pass
 7050 MHz | 1204 | -67 dBm | -30 dBm | Pass
 7075 MHz |  629 | -67 dBm | -30 dBm | Pass
 7100 MHz |  586 | -67 dBm | -30 dBm | Pass
 7125 MHz |  632 | -67 dBm | -30 dBm | Pass
 7150 MHz | 1036 | -67 dBm | -30 dBm | Pass
 7175 MHz | 1159 | -67 dBm | -30 dBm | Pass
 7200 MHz |  794 | -67 dBm | -30 dBm | Pass
 7225 MHz | 1343 | -67 dBm | -30 dBm | Pass
 7250 MHz |  705 | -67 dBm | -30 dBm | Pass
 7275 MHz |  479 | -67 dBm | -30 dBm | Pass
 7300 MHz | 1195 | -67 dBm | -30 dBm | Pass
 7325 MHz |  188 | -67 dBm | -30 dBm | fbf_1
 7350 MHz | 1035 | -67 dBm | -30 dBm | Pass
 7375 MHz | 1395 | -67 dBm | -30 dBm | Pass
 7400 MHz |  970 | -67 dBm | -30 dBm | Pass
 7425 MHz |  295 | -67 dBm | -30 dBm | fbf_1
 7450 MHz | 1150 | -67 dBm | -30 dBm | Pass
 7475 MHz | 1430 | -67 dBm | -30 dBm | Pass
 7500 MHz |  522 | -67 dBm | -30 dBm | Pass
 7525 MHz |  171 | -67 dBm | -30 dBm | fbf_2
 7550 MHz | 1198 | -67 dBm | -30 dBm | Pass
 7575 MHz |  343 | -67 dBm | -30 dBm | fbf_1
 7600 MHz |  588 | -67 dBm | -30 dBm | Pass
 7625 MHz |  995 | -67 dBm | -30 dBm | Pass
 7650 MHz |  684 | -67 dBm | -30 dBm | Pass
 7675 MHz |  952 | -67 dBm | -30 dBm | Pass
 7700 MHz | 1100 | -67 dBm | -30 dBm | Pass
 7725 MHz | 1401 | -67 dBm | -30 dBm | Pass
 7750 MHz | 1476 | -67 dBm | -30 dBm | Pass
 7775 MHz | 1228 | -67 dBm | -30 dBm | Pass
 7800 MHz | 1335 | -67 dBm | -30 dBm | Pass
 7825 MHz | 1478 | -67 dBm | -30 dBm | Pass
 7850 MHz |   35 | -67 dBm | -30 dBm | fbf_1
 7875 MHz | 1166 | -67 dBm | -30 dBm | Pass
 7900 MHz |  295 | -67 dBm | -30 dBm | fbf_2
 7925 MHz |  430 | -67 dBm | -30 dBm | fbf_2
 7950 MHz |  870 | -67 dBm | -30 dBm | Pass
 7975 MHz | 1258 | -67 dBm | -30 dBm | Pass
 8000 MHz |  519 | -67 dBm | -30 dBm | Pass
 8025 MHz |  959 | -67 dBm | -30 dBm | Pass
 8050 MHz |  688 | -67 dBm | -30 dBm | Pass
 8075 MHz | 1129 | -67 dBm | -30 dBm | Pass
 8100 MHz |   14 | -67 dBm | -30 dBm | fbf_2
 8125 MHz |  654 | -67 dBm | -30 dBm | Pass
 8150 MHz |  538 | -67 dBm | -30 dBm | Pass
 8175 MHz | 1473 | -67 dBm | -30 dBm | Pass
 8200 MHz |  563 | -67 dBm | -30 dBm | Pass
 8225 MHz | 1443 | -67 dBm | -30 dBm | Pass
 8250 MHz |  280 | -67 dBm | -30 dBm | fbf_1
 8275 MHz |   26 | -67 dBm | -30 dBm | fbf_1
 8300 MHz |  571 | -67 dBm | -30 dBm | Pass
 8325 MHz | 1084 | -67 dBm | -30 dBm | Pass
 8350 MHz |  686 | -67 dBm | -30 dBm | Pass
 8375 MHz | 1119 | -67 dBm | -30 dBm | Pass
 8400 MHz | 1282 | -67 dBm | -30 dBm | Pass
 8425 MHz | 1094 | -67 dBm | -30 dBm | Pass
 8450 MHz |  324 | -67 dBm | -30 dBm | fbf_1
 8475 MHz | 1345 | -67 dBm | -30 dBm | Pass
 8500 MHz | 1071 | -67 dBm | -30 dBm | Pass
 8525 MHz | 1364 | -67 dBm | -30 dBm | Pass
 8550 MHz | 1038 | -67 dBm | -30 dBm | Pass
 8575 MHz | 1365 | -67 dBm | -30 dBm | Pass
 8600 MHz | 1335 | -67 dBm | -30 dBm | Pass
 8625 MHz | 1471 | -67 dBm | -30 dBm | Pass
 8650 MHz |  720 | -67 dBm | -30 dBm | Pass
 8675 MHz | 1282 | -67 dBm | -30 dBm | Pass
 8700 MHz |  863 | -67 dBm | -30 dBm | Pass
 8725 MHz | 1354 | -67 dBm | -30 dBm | Pass
 8750 MHz |  765 | -67 dBm | -30 dBm | Pass
 8775 MHz |  961 | -67 dBm | -30 dBm | Pass
 8800 MHz |  774 | -67 dBm | -30 dBm | Pass
 8825 MHz |  416 | -67 dBm | -30 dBm | fbf_2
 8850 MHz | 1492 | -67 dBm | -30 dBm | Pass
 8875 MHz |  321 | -67 dBm | -30 dBm | fbf_2
 8900 MHz | 1471 | -67 dBm | -30 dBm | Pass
 8925 MHz |    8 | -67 dBm | -30 dBm | fbf_2
 8950 MHz | 1199 | -67 dBm | -30 dBm | Pass
 8975 MHz |  394 | -67 dBm | -30 dBm | fbf_1
 9000 MHz |  945 | -67 dBm | -30 dBm | Pass
 9025 MHz | 1337 | -67 dBm | -30 dBm | Pass
 9050 MHz |  630 | -67 dBm | -30 dBm | Pass
 9075 MHz |  677 | -67 dBm | -30 dBm | Pass
 9100 MHz |  975 | -67 dBm | -30 dBm | Pass
 9125 MHz | 1310 | -67 dBm | -30 dBm | Pass
 9150 MHz |  468 | -67 dBm | -30 dBm | Pass
 9175 MHz | 1112 | -67 dBm | -30 dBm | Pass
 9200 MHz |  562 | -67 dBm | -30 dBm | Pass
 9225 MHz |  974 | -67 dBm | -30 dBm | Pass
 9250 MHz |  153 | -67 dBm | -30 dBm | fbf_1
 9275 MHz |  928 | -67 dBm | -30 dBm | Pass
 9300 MHz |   57 | -67 dBm | -30 dBm | fbf_1
 9325 MHz |  216 | -67 dBm | -30 dBm | fbf_1
 9350 MHz |    5 | -67 dBm | -30 dBm | fbf_2
 9375 MHz |  672 | -67 dBm | -30 dBm | Pass
 9400 MHz |  305 | -67 dBm | -30 dBm | fbf_2
 9425 MHz |  592 | -67 dBm | -30 dBm | Pass
 9450 MHz |  693 | -67 dBm | -30 dBm | Pass
 9475 MHz | 1159 | -67 dBm | -30 dBm | Pass
 9500 MHz | 1023 | -67 dBm | -30 dBm | Pass
 9525 MHz |  479 | -67 dBm | -30 dBm | Pass
 9550 MHz |  948 | -67 dBm | -30 dBm | Pass
 9575 MHz |  949 | -67 dBm | -30 dBm | Pass
 9600 MHz |   60 | -67 dBm | -30 dBm | fbf_1
 9625 MHz | 1275 | -67 dBm | -30 dBm | Pass
 9650 MHz | 1055 | -67 dBm | -30 dBm | Pass
 9675 MHz |  453 | -67 dBm | -30 dBm | fbf_1
 9700 MHz |  261 | -67 dBm | -30 dBm | fbf_2
 9725 MHz | 1456 | -67 dBm | -30 dBm | Pass
 9750 MHz |  819 | -67 dBm | -30 dBm | Pass
 9775 MHz |  798 | -67 dBm | -30 dBm | Pass
 9800 MHz |  391 | -67 dBm | -30 dBm | fbf_2
 9825 MHz |  400 | -67 dBm | -30 dBm | fbf_2
 9850 MHz | 1113 | -67 dBm | -30 dBm | Pass
 9875 MHz |  966 | -67 dBm | -30 dBm | Pass
 9900 MHz |  642 | -67 dBm | -30 dBm | Pass
 9925 MHz |  908 | -67 dBm | -30 dBm | Pass
 9950 MHz | 1496 | -67 dBm | -30 dBm | Pass
 9975 MHz |  569 | -67 dBm | -30 dBm | Pass
10000 MHz | 1238 | -67 dBm | -30 dBm | Pass
10025 MHz |  586 | -67 dBm | -30 dBm | Pass
10050 MHz | 1482 | -67 dBm | -30 dBm | Pass
10075 MHz | 1353 | -67 dBm | -30 dBm | Pass
10100 MHz |  353 | -67 dBm | -30 dBm | fbf_2
10125 MHz | 1370 | -67 dBm | -30 dBm | Pass
10150 MHz |  864 | -67 dBm | -30 dBm | Pass
10175 MHz | 1349 | -67 dBm | -30 dBm | Pass
10200 MHz |   46 | -67 dBm | -30 dBm | fbf_1
10225 MHz | 1424 | -67 dBm | -30 dBm | Pass
10250 MHz | 1448 | -67 dBm | -30 dBm | Pass
10275 MHz |  833 | -67 dBm | -30 dBm | Pass
10300 MHz | 1183 | -67 dBm | -30 dBm | Pass
10325 MHz |  325 | -67 dBm | -30 dBm | fbf_1
10350 MHz |  926 | -67 dBm | -30 dBm | Pass
10375 MHz | 1369 | -67 dBm | -30 dBm | Pass
10400 MHz |  818 | -67 dBm | -30 dBm | Pass
10425 MHz |  614 | -67 dBm | -30 dBm | Pass
10450 MHz | 1353 | -67 dBm | -30 dBm | Pass
10475 MHz |  368 | -67 dBm | -30 dBm | fbf_1
10500 MHz |  276 | -67 dBm | -30 dBm | fbf_2
10525 MHz |  170 | -67 dBm | -30 dBm | fbf_1
10550 MHz |  426 | -67 dBm | -30 dBm | fbf_2
10575 MHz |  677 | -67 dBm | -30 dBm | Pass
10600 MHz |  174 | -67 dBm | -30 dBm | fbf_1
10625 MHz |  297 | -67 dBm | -30 dBm | fbf_2
10650 MHz |  959 | -67 dBm | -30 dBm | Pass
10675 MHz |   12 | -67 dBm | -30 dBm | fbf_1
10700 MHz |  975 | -67 dBm | -30 dBm | Pass
10725 MHz |  865 | -67 dBm | -30 dBm | Pass
10750 MHz |  700 | -67 dBm | -30 dBm | Pass
10775 MHz | 1348 | -67 dBm | -30 dBm | Pass
10800 MHz |  204 | -67 dBm | -30 dBm | fbf_2
10825 MHz |  516 | -67 dBm | -30 dBm | Pass
10850 MHz |  365 | -67 dBm | -30 dBm | fbf_1
10875 MHz | 1081 | -67 dBm | -30 dBm | Pass
10900 MHz |  320 | -67 dBm | -30 dBm | fbf_1
10925 MHz |  737 | -67 dBm | -30 dBm | Pass
10950 MHz | 1286 | -67 dBm | -30 dBm | Pass
10975 MHz |  942 | -67 dBm | -30 dBm | Pass
11000 MHz |  541 | -67 dBm | -30 dBm | Pass
11025 MHz | 1195 | -67 dBm | -30 dBm | Pass
11050 MHz |  762 | -67 dBm | -30 dBm | Pass
11075 MHz |  743 | -67 dBm | -30 dBm | Pass
11100 MHz |  727 | -67 dBm | -30 dBm | Pass
11125 MHz |  433 | -67 dBm | -30 dBm | fbf_1
11150 MHz | 1117 | -67 dBm | -30 dBm | Pass
11175 MHz |  730 | -67 dBm | -30 dBm | Pass
11200 MHz | 1234 | -67 dBm | -30 dBm | Pass
11225 MHz |  825 | -67 dBm | -30 dBm | Pass
11250 MHz |  895 | -67 dBm | -30 dBm | Pass
11275 MHz |  225 | -67 dBm | -30 dBm | fbf_1
11300 MHz |  578 | -67 dBm | -30 dBm | Pass
11325 MHz |  743 | -67 dBm | -30 dBm | Pass
11350 MHz |  523 | -67 dBm | -30 dBm | Pass
11375 MHz |  308 | -67 dBm | -30 dBm | fbf_1
11400 MHz |  714 | -67 dBm | -30 dBm | Pass
11425 MHz |  628 | -67 dBm | -30 dBm | Pass
11450 MHz |  367 | -67 dBm | -30 dBm | fbf_2
11475 MHz |  962 | -67 dBm | -30 dBm | Pass
11500 MHz | 1399 | -67 dBm | -30 dBm | Pass
11525 MHz |   63 | -67 dBm | -30 dBm | fbf_1
11550 MHz |   49 | -67 dBm | -30 dBm | fbf_1
11575 MHz | 1081 | -67 dBm | -30 dBm | Pass
11600 MHz |  311 | -67 dBm | -30 dBm | fbf_2
11625 MHz |  691 | -67 dBm | -30 dBm | Pass
11650 MHz |  591 | -67 dBm | -30 dBm | Pass
11675 MHz |  765 | -67 dBm | -30 dBm | Pass
11700 MHz | 1280 | -67 dBm | -30 dBm | Pass
11725 MHz | 1158 | -67 dBm | -30 dBm | Pass
11750 MHz |   87 | -67 dBm | -30 dBm | fbf_1
11775 MHz |  298 | -67 dBm | -30 dBm | fbf_1
11800 MHz |  427 | -67 dBm | -30 dBm | fbf_1
11825 MHz |  696 | -67 dBm | -30 dBm | Pass
11850 MHz |  449 | -67 dBm | -30 dBm | fbf_2
11875 MHz |   88 | -67 dBm | -30 dBm | fbf_1
11900 MHz |  947 | -67 dBm | -30 dBm | Pass
11925 MHz |  559 | -67 dBm | -30 dBm | Pass
11950 MHz | 1465 | -67 dBm | -30 dBm | Pass
11975 MHz |  384 | -67 dBm | -30 dBm | fbf_2
12000 MHz |  940 | -67 dBm | -30 dBm | Pass
12025 MHz | 1401 | -67 dBm | -30 dBm | Pass
12050 MHz |  839 | -67 dBm | -30 dBm | Pass
12075 MHz |  242 | -67 dBm | -30 dBm | fbf_1
12100 MHz |  126 | -67 dBm | -30 dBm | fbf_1
12125 MHz |  519 | -67 dBm | -30 dBm | Pass
12150 MHz |  218 | -67 dBm | -30 dBm | fbf_2
12175 MHz |  532 | -67 dBm | -30 dBm | Pass
12200 MHz |  256 | -67 dBm | -30 dBm | fbf_2
12225 MHz |   57 | -67 dBm | -30 dBm | fbf_1
12250 MHz |  516 | -67 dBm | -30 dBm | Pass
12275 MHz |  730 | -67 dBm | -30 dBm | Pass
12300 MHz | 1019 | -67 dBm | -30 dBm | Pass
12325 MHz | 1369 | -67 dBm | -30 dBm | Pass
12350 MHz |  550 | -67 dBm | -30 dBm | Pass
12375 MHz |  667 | -67 dBm | -30 dBm | Pass
12400 MHz | 1385 | -67 dBm | -30 dBm | Pass
12425 MHz |  312 | -67 dBm | -30 dBm | fbf_1
12450 MHz |  453 | -67 dBm | -30 dBm | fbf_1
12475 MHz |  763 | -67 dBm | -30 dBm | Pass
12500 MHz |  330 | -67 dBm | -30 dBm | fbf_1
12525 MHz |  459 | -67 dBm | -30 dBm | fbf_1
12550 MHz | 1207 | -67 dBm | -30 dBm | Pass
12575 MHz |   58 | -67 dBm | -30 dBm | fbf_1
12600 MHz |  449 | -67 dBm | -30 dBm | fbf_2
12625 MHz | 1136 | -67 dBm | -30 dBm | Pass
12650 MHz | 1487 | -67 dBm | -30 dBm | Pass
12675 MHz |  162 | -67 dBm | -30 dBm | fbf_1
12700 MHz |  648 | -67 dBm | -30 dBm | Pass
12725 MHz |  151 | -67 dBm | -30 dBm | fbf_1
12750 MHz |  411 | -67 dBm | -30 dBm | fbf_1
