*** Failures ***
Frequency | Received Packets |Wanted Signal Level | Blocking Signal Level | Results
 5600 MHz |  899 | -67 dBm | -30 dBm | Pass
 5625 MHz |  128 | -67 dBm | -30 dBm | fbf_1
 5650 MHz |  267 | -67 dBm | -30 dBm | fbf_2
 5675 MHz | 1414 | -67 dBm | -30 dBm | Pass
 5700 MHz | 1171 | -67 dBm | -30 dBm | Pass
 5725 MHz |   20 | -67 dBm | -30 dBm | fbf_1
 5750 MHz |   50 | -67 dBm | -30 dBm | fbf_1
 5775 MHz |  843 | -67 dBm | -30 dBm | Pass
 5800 MHz |  917 | -67 dBm | -30 dBm | Pass
 5825 MHz |    6 | -67 dBm | -30 dBm | fbf_2
 5850 MHz | 1263 | -67 dBm | -30 dBm | Pass
 5875 MHz | 1155 | -67 dBm | -30 dBm | Pass
 5900 MHz | 1175 | -67 dBm | -30 dBm | Pass
 5925 MHz | 1229 | -67 dBm | -30 dBm | Pass
 5950 MHz | 1087 | -67 dBm | -30 dBm | Pass
 5975 MHz |  430 | -67 dBm | -30 dBm | fbf_2
 6000 MHz | 1094 | -67 dBm | -30 dBm | Pass
 6025 MHz |  758 | -67 dBm | -30 dBm | Pass
 6050 MHz | 1170 | -67 dBm | -30 dBm | Pass
 6075 MHz | 1187 | -67 dBm | -30 dBm | Pass
 6100 MHz | 1115 | -67 dBm | -30 dBm | Pass
 6125 MHz | 1422 | -67 dBm | -30 dBm | Pass
 6150 MHz | 1319 | -67 dBm | -30 dBm | Pass
 6175 MHz | 1069 | -67 dBm | -30 dBm | Pass
 6200 MHz | 1496 | -67 dBm | -30 dBm | Pass
 6225 MHz |  743 | -67 dBm | -30 dBm | Pass
 6250 MHz | 1064 | -67 dBm | -30 dBm | Pass
 6275 MHz |  932 | -67 dBm | -30 dBm | Pass
 6300 MHz | 1190 | -67 dBm | -30 dBm | Pass
 6325 MHz |  806 | -67 dBm | -30 dBm | Pass
 6350 MHz | 1191 | -67 dBm | -30 dBm | Pass
 6375 MHz | 1436 | -67 dBm | -30 dBm | Pass
 6400 MHz | 1003 | -67 dBm | -30 dBm | Pass
 6425 MHz | 1224 | -67 dBm | -30 dBm | Pass
 6450 MHz |  768 | -67 dBm | -30 dBm | Pass
 6475 MHz |  884 | -67 dBm | -30 dBm | Pass
 6500 MHz | 1019 | -67 dBm | -30 dBm | Pass
 6525 MHz |  138 | -67 dBm | -30 dBm | fbf_1
 6550 MHz |    5 | -67 dBm | -30 dBm | fbf_1
 6575 MHz | 1107 | -67 dBm | -30 dBm | Pass
 6600 MHz | 1398 | -67 dBm | -30 dBm | Pass
 6625 MHz |  154 | -67 dBm | -30 dBm | fbf_2
 6650 MHz |  358 | -67 dBm | -30 dBm | fbf_1
 6675 MHz |  966 | -67 dBm | -30 dBm | Pass
 6700 MHz | 1151 | -67 dBm | -30 dBm | Pass
 6725 MHz | 1154 | -67 dBm | -30 dBm | Pass
 6750 MHz |   75 | -67 dBm | -30 dBm | fbf_2
 6775 MHz |  648 | -67 dBm | -30 dBm | Pass
 6800 MHz |  755 | -67 dBm | -30 dBm | Pass
 6825 MHz |  633 | -67 dBm | -30 dBm | Pass
 6850 MHz | 1031 | -67 dBm | -30 dBm | Pass
 6875 MHz |  836 | -67 dBm | -30 dBm | Pass
 6900 MHz |  250 | -67 dBm | -30 dBm | fbf_2
 6925 MHz |  254 | -67 dBm | -30 dBm | fbf_2
 6950 MHz |  610 | -67 dBm | -30 dBm | Pass
 6975 MHz | 1128 | -67 dBm | -30 dBm | Pass
 7000 MHz |  968 | -67 dBm | -30 dBm | Pass
 7025 MHz | 1474 | -67 dBm | -30 dBm | Pass
 7050 MHz | 1288 | -67 dBm | -30 dBm | Pass
 7075 MHz | 1265 | -67 dBm | -30 dBm | Pass
 7100 MHz |  441 | -67 dBm | -30 dBm | fbf_1
 7125 MHz |  516 | -67 dBm | -30 dBm | Pass
 7150 MHz | 1014 | -67 dBm | -30 dBm | Pass
 7175 MHz | 1046 | -67 dBm | -30 dBm | Pass
 7200 MHz |  137 | -67 dBm | -30 dBm | fbf_1
 7225 MHz | 1350 | -67 dBm | -30 dBm | Pass
 7250 MHz |  307 | -67 dBm | -30 dBm | fbf_1
 7275 MHz |  409 | -67 dBm | -30 dBm | fbf_2
 7300 MHz | 1463 | -67 dBm | -30 dBm | Pass
 7325 MHz |  969 | -67 dBm | -30 dBm | Pass
 7350 MHz |   59 | -67 dBm | -30 dBm | fbf_1
 7375 MHz | 1302 | -67 dBm | -30 dBm | Pass
 7400 MHz |  657 | -67 dBm | -30 dBm | Pass
 7425 MHz |  340 | -67 dBm | -30 dBm | fbf_2
 7450 MHz |  416 | -67 dBm | -30 dBm | fbf_1
 7475 MHz | 1254 | -67 dBm | -30 dBm | Pass
 7500 MHz |  509 | -67 dBm | -30 dBm | Pass
 7525 MHz |  364 | -67 dBm | -30 dBm | fbf_1
 7550 MHz | 1203 | -67 dBm | -30 dBm | Pass
 7575 MHz | 1388 | -67 dBm | -30 dBm | Pass
 7600 MHz |  810 | -67 dBm | -30 dBm | Pass
 7625 MHz |  200 | -67 dBm | -30 dBm | fbf_1
 7650 MHz |    2 | -67 dBm | -30 dBm | fbf_1
 7675 MHz |  931 | -67 dBm | -30 dBm | Pass
 7700 MHz |   54 | -67 dBm | -30 dBm | fbf_2
 7725 MHz |  269 | -67 dBm | -30 dBm | fbf_2
 7750 MHz |  186 | -67 dBm | -30 dBm | fbf_1
 7775 MHz |  634 | -67 dBm | -30 dBm | Pass
 7800 MHz | 1221 | -67 dBm | -30 dBm | Pass
 7825 MHz | 1493 | -67 dBm | -30 dBm | Pass
 7850 MHz |  919 | -67 dBm | -30 dBm | Pass
 7875 MHz | 1494 | -67 dBm | -30 dBm | Pass
 7900 MHz | 1184 | -67 dBm | -30 dBm | Pass
 7925 MHz | 1184 | -67 dBm | -30 dBm | Pass
 7950 MHz |   81 | -67 dBm | -30 dBm | fbf_2
 7975 MHz |  270 | -67 dBm | -30 dBm | fbf_2
 8000 MHz |  939 | -67 dBm | -30 dBm | Pass
 8025 MHz |  257 | -67 dBm | -30 dBm | fbf_2
 8050 MHz | 1411 | -67 dBm | -30 dBm | Pass
 8075 MHz | 1295 | -67 dBm | -30 dBm | Pass
 8100 MHz | 1033 | -67 dBm | -30 dBm | Pass
 8125 MHz |  371 | -67 dBm | -30 dBm | fbf_1
 8150 MHz |  569 | -67 dBm | -30 dBm | Pass
 8175 MHz | 1331 | -67 dBm | -30 dBm | Pass
 8200 MHz | 1459 | -67 dBm | -30 dBm | Pass
 8225 MHz |  444 | -67 dBm | -30 dBm | fbf_1
 8250 MHz |  457 | -67 dBm | -30 dBm | fbf_1
 8275 MHz | 1086 | -67 dBm | -30 dBm | Pass
 8300 MHz |  472 | -67 dBm | -30 dBm | Pass
 8325 MHz |   81 | -67 dBm | -30 dBm | fbf_1
 8350 MHz |  580 | -67 dBm | -30 dBm | Pass
 8375 MHz | 1164 | -67 dBm | -30 dBm | Pass
 8400 MHz | 1315 | -67 dBm | -30 dBm | Pass
 8425 MHz |  283 | -67 dBm | -30 dBm | fbf_2
 8450 MHz | 1451 | -67 dBm | -30 dBm | Pass
 8475 MHz |  549 | -67 dBm | -30 dBm | Pass
 8500 MHz |   86 | -67 dBm | -30 dBm | fbf_1
 8525 MHz | 1407 | -67 dBm | -30 dBm | Pass
 8550 MHz |  949 | -67 dBm | -30 dBm | Pass
 8575 MHz |  901 | -67 dBm | -30 dBm | Pass
 8600 MHz |  342 | -67 dBm | -30 dBm | fbf_1
 8625 MHz | 1001 | -67 dBm | -30 dBm | Pass
 8650 MHz |  589 | -67 dBm | -30 dBm | Pass
 8675 MHz |  272 | -67 dBm | -30 dBm | fbf_2
 8700 MHz |  520 | -67 dBm | -30 dBm | Pass
 8725 MHz |  856 | -67 dBm | -30 dBm | Pass
 8750 MHz | 1228 | -67 dBm | -30 dBm | Pass
 8775 MHz | 1167 | -67 dBm | -30 dBm | Pass
 8800 MHz |  787 | -67 dBm | -30 dBm | Pass
 8825 MHz | 1457 | -67 dBm | -30 dBm | Pass
 8850 MHz |  678 | -67 dBm | -30 dBm | Pass
 8875 MHz |  357 | -67 dBm | -30 dBm | fbf_1
 8900 MHz | 1229 | -67 dBm | -30 dBm | Pass
 8925 MHz | 1174 | -67 dBm | -30 dBm | Pass
 8950 MHz |  860 | -67 dBm | -30 dBm | Pass
 8975 MHz |   37 | -67 dBm | -30 dBm | fbf_2
 9000 MHz | 1142 | -67 dBm | -30 dBm | Pass
 9025 MHz | 1332 | -67 dBm | -30 dBm | Pass
 9050 MHz | 1045 | -67 dBm | -30 dBm | Pass
 9075 MHz |  195 | -67 dBm | -30 dBm | fbf_1
 9100 MHz | 1382 | -67 dBm | -30 dBm | Pass
 9125 MHz |  708 | -67 dBm | -30 dBm | Pass
 9150 MHz |   29 | -67 dBm | -30 dBm | fbf_1
 9175 MHz |  337 | -67 dBm | -30 dBm | fbf_1
 9200 MHz | 1053 | -67 dBm | -30 dBm | Pass
 9225 MHz |  290 | -67 dBm | -30 dBm | fbf_1
 9250 MHz |  432 | -67 dBm | -30 dBm | fbf_1
 9275 MHz |  538 | -67 dBm | -30 dBm | Pass
 9300 MHz | 1172 | -67 dBm | -30 dBm | Pass
 9325 MHz |  129 | -67 dBm | -30 dBm | fbf_1
 9350 MHz |  621 | -67 dBm | -30 dBm | Pass
 9375 MHz |  543 | -67 dBm | -30 dBm | Pass
 9400 MHz |   21 | -67 dBm | -30 dBm | fbf_1
 9425 MHz | 1093 | -67 dBm | -30 dBm | Pass
 9450 MHz |  863 | -67 dBm | -30 dBm | Pass
 9475 MHz |  267 | -67 dBm | -30 dBm | fbf_1
 9500 MHz |  534 | -67 dBm | -30 dBm | Pass
 9525 MHz | 1012 | -67 dBm | -30 dBm | Pass
 9550 MHz |  482 | -67 dBm | -30 dBm | Pass
 9575 MHz | 1015 | -67 dBm | -30 dBm | Pass
 9600 MHz |  192 | -67 dBm | -30 dBm | fbf_1
 9625 MHz |  365 | -67 dBm | -30 dBm | fbf_1
 9650 MHz |   75 | -67 dBm | -30 dBm | fbf_1
 9675 MHz | 1419 | -67 dBm | -30 dBm | Pass
 9700 MHz |  113 | -67 dBm | -30 dBm | fbf_1
 9725 MHz | 1096 | -67 dBm | -30 dBm | Pass
 9750 MHz |  569 | -67 dBm | -30 dBm | Pass
 9775 MHz | 1281 | -67 dBm | -30 dBm | Pass
 9800 MHz |  716 | -67 dBm | -30 dBm | Pass
 9825 MHz |  642 | -67 dBm | -30 dBm | Pass
 9850 MHz |  877 | -67 dBm | -30 dBm | Pass
 9875 MHz |  755 | -67 dBm | -30 dBm | Pass
 9900 MHz |  903 | -67 dBm | -30 dBm | Pass
 9925 MHz | 1278 | -67 dBm | -30 dBm | Pass
 9950 MHz |  415 | -67 dBm | -30 dBm | fbf_1
 9975 MHz |  479 | -67 dBm | -30 dBm | Pass
10000 MHz | 1143 | -67 dBm | -30 dBm | Pass
10025 MHz | 1131 | -67 dBm | -30 dBm | Pass
10050 MHz |  970 | -67 dBm | -30 dBm | Pass
10075 MHz | 1405 | -67 dBm | -30 dBm | Pass
10100 MHz |  169 | -67 dBm | -30 dBm | fbf_1
10125 MHz |  163 | -67 dBm | -30 dBm | fbf_1
10150 MHz | 1307 | -67 dBm | -30 dBm | Pass
10175 MHz |  674 | -67 dBm | -30 dBm | Pass
10200 MHz |  496 | -67 dBm | -30 dBm | Pass
10225 MHz | 1399 | -67 dBm | -30 dBm | Pass
10250 MHz |  525 | -67 dBm | -30 dBm | Pass
10275 MHz |  717 | -67 dBm | -30 dBm | Pass
10300 MHz |  688 | -67 dBm | -30 dBm | Pass
10325 MHz |  472 | -67 dBm | -30 dBm | Pass
10350 MHz |  275 | -67 dBm | -30 dBm | fbf_2
10375 MHz |  864 | -67 dBm | -30 dBm | Pass
10400 MHz |  551 | -67 dBm | -30 dBm | Pass
10425 MHz |  247 | -67 dBm | -30 dBm | fbf_2
10450 MHz |   22 | -67 dBm | -30 dBm | fbf_2
10475 MHz |  224 | -67 dBm | -30 dBm | fbf_1
10500 MHz | 1115 | -67 dBm | -30 dBm | Pass
10525 MHz |   22 | -67 dBm | -30 dBm | fbf_1
10550 MHz | 1324 | -67 dBm | -30 dBm | Pass
10575 MHz |   84 | -67 dBm | -30 dBm | fbf_1
10600 MHz |  209 | -67 dBm | -30 dBm | fbf_1
10625 MHz |  619 | -67 dBm | -30 dBm | Pass
10650 MHz | 1239 | -67 dBm | -30 dBm | Pass
10675 MHz |   74 | -67 dBm | -30 dBm | fbf_1
10700 MHz |   62 | -67 dBm | -30 dBm | fbf_2
10725 MHz | 1190 | -67 dBm | -30 dBm | Pass
10750 MHz | 1227 | -67 dBm | -30 dBm | Pass
10775 MHz |  404 | -67 dBm | -30 dBm | fbf_1
10800 MHz | 1152 | -67 dBm | -30 dBm | Pass
10825 MHz |   26 | -67 dBm | -30 dBm | fbf_1
10850 MHz |  171 | -67 dBm | -30 dBm | fbf_1
10875 MHz |  263 | -67 dBm | -30 dBm | fbf_2
10900 MHz | 1113 | -67 dBm | -30 dBm | Pass
10925 MHz | 1449 | -67 dBm | -30 dBm | Pass
10950 MHz | 1455 | -67 dBm | -30 dBm | Pass
10975 MHz | 1200 | -67 dBm | -30 dBm | Pass
11000 MHz |  476 | -67 dBm | -30 dBm | Pass
11025 MHz |  885 | -67 dBm | -30 dBm | Pass
11050 MHz |  492 | -67 dBm | -30 dBm | Pass
11075 MHz |  299 | -67 dBm | -30 dBm | fbf_2
11100 MHz | 1235 | -67 dBm | -30 dBm | Pass
11125 MHz |  156 | -67 dBm | -30 dBm | fbf_2
11150 MHz | 1189 | -67 dBm | -30 dBm | Pass
11175 MHz |  677 | -67 dBm | -30 dBm | Pass
11200 MHz |  416 | -67 dBm | -30 dBm | fbf_2
11225 MHz |  714 | -67 dBm | -30 dBm | Pass
11250 MHz |  614 | -67 dBm | -30 dBm | Pass
11275 MHz | 1481 | -67 dBm | -30 dBm | Pass
11300 MHz | 1331 | -67 dBm | -30 dBm | Pass
11325 MHz |  261 | -67 dBm | -30 dBm | fbf_1
11350 MHz |  956 | -67 dBm | -30 dBm | Pass
11375 MHz |  783 | -67 dBm | -30 dBm | Pass
11400 MHz | 1149 | -67 dBm | -30 dBm | Pass
11425 MHz |  470 | -67 dBm | -30 dBm | Pass
11450 MHz |  512 | -67 dBm | -30 dBm | Pass
11475 MHz | 1478 | -67 dBm | -30 dBm | Pass
11500 MHz |    7 | -67 dBm | -30 dBm | fbf_2
11525 MHz |  639 | -67 dBm | -30 dBm | Pass
11550 MHz |  128 | -67 dBm | -30 dBm | fbf_1
11575 MHz | 1117 | -67 dBm | -30 dBm | Pass
11600 MHz |  683 | -67 dBm | -30 dBm | Pass
11625 MHz |  693 | -67 dBm | -30 dBm | Pass
11650 MHz |  869 | -67 dBm | -30 dBm | Pass
11675 MHz | 1404 | -67 dBm | -30 dBm | Pass
11700 MHz |  513 | -67 dBm | -30 dBm | Pass
11725 MHz |  350 | -67 dBm | -30 dBm | fbf_2
11750 MHz | 1182 | -67 dBm | -30 dBm | Pass
11775 MHz |   24 | -67 dBm | -30 dBm | fbf_1
11800 MHz |  498 | -67 dBm | -30 dBm | Pass
11825 MHz |  622 | -67 dBm | -30 dBm | Pass
11850 MHz |   86 | -67 dBm | -30 dBm | fbf_2
11875 MHz |  626 | -67 dBm | -30 dBm | Pass
11900 MHz |  437 | -67 dBm | -30 dBm | fbf_1
11925 MHz |  163 | -67 dBm | -30 dBm | fbf_1
11950 MHz |  139 | -67 dBm | -30 dBm | fbf_2
11975 MHz | 1027 | -67 dBm | -30 dBm | Pass
12000 MHz | 1459 | -67 dBm | -30 dBm | Pass
12025 MHz |  146 | -67 dBm | -30 dBm | fbf_2
12050 MHz |   57 | -67 dBm | -30 dBm | fbf_1
12075 MHz |   31 | -67 dBm | -30 dBm | fbf_1
12100 MHz |  967 | -67 dBm | -30 dBm | Pass
12125 MHz |  317 | -67 dBm | -30 dBm | fbf_1
12150 MHz |  528 | -67 dBm | -30 dBm | Pass
12175 MHz |  369 | -67 dBm | -30 dBm | fbf_1
12200 MHz |  133 | -67 dBm | -30 dBm | fbf_1
12225 MHz |  837 | -67 dBm | -30 dBm | Pass
12250 MHz | 1494 | -67 dBm | -30 dBm | Pass
12275 MHz | 1373 | -67 dBm | -30 dBm | Pass
12300 MHz |  529 | -67 dBm | -30 dBm | Pass
12325 MHz |  518 | -67 dBm | -30 dBm | Pass
12350 MHz |  540 | -67 dBm | -30 dBm | Pass
12375 MHz |  790 | -67 dBm | -30 dBm | Pass
12400 MHz |  700 | -67 dBm | -30 dBm | Pass
12425 MHz | 1165 | -67 dBm | -30 dBm | Pass
12450 MHz |  614 | -67 dBm | -30 dBm | Pass
12475 MHz | 1091 | -67 dBm | -30 dBm | Pass
12500 MHz | 1048 | -67 dBm | -30 dBm | Pass
12525 MHz |  840 | -67 dBm | -30 dBm | Pass
12550 MHz |  535 | -67 dBm | -30 dBm | Pass
12575 MHz |  385 | -67 dBm | -30 dBm | fbf_1
12600 MHz |  954 | -67 dBm | -30 dBm | Pass
12625 MHz |   54 | -67 dBm | -30 dBm | fbf_1
12650 MHz |  681 | -67 dBm | -30 dBm | Pass
12675 MHz |  168 | -67 dBm | -30 dBm | fbf_1
12700 MHz | 1490 | -67 dBm | -30 dBm | Pass
12725 MHz |  258 | -67 dBm | -30 dBm | fbf_1
12750 MHz | 1044 | -67 dBm | -30 dBm | Pass
