*** Failures ***
Frequency | Received Packets |Wanted Signal Level | Blocking Signal Level | Results
 5675 MHz | 1328 | -67 dBm | -30 dBm | Pass
 5700 MHz |  418 | -67 dBm | -30 dBm | fbf_2
 5725 MHz |   85 | -67 dBm | -30 dBm | fbf_1
 5750 MHz |  275 | -67 dBm | -30 dBm | fbf_1
 5775 MHz | 1443 | -67 dBm | -30 dBm | Pass
 5800 MHz |  411 | -67 dBm | -30 dBm | fbf_2
 5825 MHz |  553 | -67 dBm | -30 dBm | Pass
 5850 MHz |  238 | -67 dBm | -30 dBm | fbf_2
 5875 MHz | 1185 | -67 dBm | -30 dBm | Pass
 5900 MHz |  931 | -67 dBm | -30 dBm | Pass
 5925 MHz | 1190 | -67 dBm | -30 dBm | Pass
 5950 MHz |  172 | -67 dBm | -30 dBm | fbf_2
 5975 MHz |   93 | -67 dBm | -30 dBm | fbf_1
 6000 MHz | 1233 | -67 dBm | -30 dBm | Pass
 6025 MHz |  137 | -67 dBm | -30 dBm | fbf_1
 6050 MHz |  803 | -67 dBm | -30 dBm | Pass
 6075 MHz |  857 | -67 dBm | -30 dBm | Pass
 6100 MHz |  546 | -67 dBm | -30 dBm | Pass
 6125 MHz | 1192 | -67 dBm | -30 dBm | Pass
 6150 MHz |  589 | -67 dBm | -30 dBm | Pass
 6175 MHz |  327 | -67 dBm | -30 dBm | fbf_1
 6200 MHz |  348 | -67 dBm | -30 dBm | fbf_1
 6225 MHz | 1280 | -67 dBm | -30 dBm | Pass
 6250 MHz |  781 | -67 dBm | -30 dBm | Pass
 6275 MHz |  314 | -67 dBm | -30 dBm | fbf_1
 6300 MHz |  587 | -67 dBm | -30 dBm | Pass
 6325 MHz |  804 | -67 dBm | -30 dBm | Pass
 6350 MHz |  379 | -67 dBm | -30 dBm | fbf_1
 6375 MHz |  723 | -67 dBm | -30 dBm | Pass
 6400 MHz |  894 | -67 dBm | -30 dBm | Pass
 6425 MHz |  702 | -67 dBm | -30 dBm | Pass
 6450 MHz |  747 | -67 dBm | -30 dBm | Pass
 6475 MHz |  382 | -67 dBm | -30 dBm | fbf_2
 6500 MHz |  180 | -67 dBm | -30 dBm | fbf_1
 6525 MHz |  713 | -67 dBm | -30 dBm | Pass
 6550 MHz | 1460 | -67 dBm | -30 dBm | Pass
 6575 MHz |  413 | -67 dBm | -30 dBm | fbf_1
 6600 MHz |  788 | -67 dBm | -30 dBm | Pass
 6625 MHz |  129 | -67 dBm | -30 dBm | fbf_2
 6650 MHz |  470 | -67 dBm | -30 dBm | Pass
 6675 MHz |   86 | -67 dBm | -30 dBm | fbf_1
 6700 MHz |  594 | -67 dBm | -30 dBm | Pass
 6725 MHz | 1417 | -67 dBm | -30 dBm | Pass
 6750 MHz | 1016 | -67 dBm | -30 dBm | Pass
 6775 MHz | 1481 | -67 dBm | -30 dBm | Pass
 6800 MHz | 1123 | -67 dBm | -30 dBm | Pass
 6825 MHz | 1206 | -67 dBm | -30 dBm | Pass
 6850 MHz |  434 | -67 dBm | -30 dBm | fbf_1
 6875 MHz |  548 | -67 dBm | -30 dBm | Pass
 6900 MHz | 1235 | -67 dBm | -30 dBm | Pass
 6925 MHz |  868 | -67 dBm | -30 dBm | Pass
 6950 MHz |  942 | -67 dBm | -30 dBm | Pass
 6975 MHz |  636 | -67 dBm | -30 dBm | Pass
 7000 MHz |   77 | -67 dBm | -30 dBm | fbf_1
 7025 MHz |  157 | -67 dBm | -30 dBm | fbf_1
 7050 MHz | 1030 | -67 dBm | -30 dBm | Pass
 7075 MHz | 1350 | -67 dBm | -30 dBm | Pass
 7100 MHz |   52 | -67 dBm | -30 dBm | fbf_1
 7125 MHz |  497 | -67 dBm | -30 dBm | Pass
 7150 MHz | 1379 | -67 dBm | -30 dBm | Pass
 7175 MHz |  985 | -67 dBm | -30 dBm | Pass
 7200 MHz |  679 | -67 dBm | -30 dBm | Pass
 7225 MHz |  890 | -67 dBm | -30 dBm | Pass
 7250 MHz |  993 | -67 dBm | -30 dBm | Pass
 7275 MHz |  485 | -67 dBm | -30 dBm | Pass
 7300 MHz |  266 | -67 dBm | -30 dBm | fbf_1
 7325 MHz |  674 | -67 dBm | -30 dBm | Pass
 7350 MHz | 1010 | -67 dBm | -30 dBm | Pass
 7375 MHz |   95 | -67 dBm | -30 dBm | fbf_1
 7400 MHz |  265 | -67 dBm | -30 dBm | fbf_2
 7425 MHz |  785 | -67 dBm | -30 dBm | Pass
 7450 MHz |  595 | -67 dBm | -30 dBm | Pass
 7475 MHz |  692 | -67 dBm | -30 dBm | Pass
 7500 MHz |  321 | -67 dBm | -30 dBm | fbf_1
 7525 MHz | 1082 | -67 dBm | -30 dBm | Pass
 7550 MHz |  356 | -67 dBm | -30 dBm | fbf_1
 7575 MHz | 1050 | -67 dBm | -30 dBm | Pass
 7600 MHz |  153 | -67 dBm | -30 dBm | fbf_1
 7625 MHz |  414 | -67 dBm | -30 dBm | fbf_1
 7650 MHz |  439 | -67 dBm | -30 dBm | fbf_1
 7675 MHz | 1394 | -67 dBm | -30 dBm | Pass
 7700 MHz |  248 | -67 dBm | -30 dBm | fbf_1
 7725 MHz |  985 | -67 dBm | -30 dBm | Pass
 7750 MHz |  145 | -67 dBm | -30 dBm | fbf_2
 7775 MHz |  386 | -67 dBm | -30 dBm | fbf_2
 7800 MHz |  985 | -67 dBm | -30 dBm | Pass
 7825 MHz | 1170 | -67 dBm | -30 dBm | Pass
 7850 MHz |  314 | -67 dBm | -30 dBm | fbf_2
 7875 MHz | 1453 | -67 dBm | -30 dBm | Pass
 7900 MHz | 1259 | -67 dBm | -30 dBm | Pass
 7925 MHz | 1370 | -67 dBm | -30 dBm | Pass
 7950 MHz | 1179 | -67 dBm | -30 dBm | Pass
 7975 MHz | 1204 | -67 dBm | -30 dBm | Pass
 8000 MHz | 1184 | -67 dBm | -30 dBm | Pass
 8025 MHz |   93 | -67 dBm | -30 dBm | fbf_2
 8050 MHz |  652 | -67 dBm | -30 dBm | Pass
 8075 MHz |  341 | -67 dBm | -30 dBm | fbf_1
 8100 MHz |  918 | -67 dBm | -30 dBm | Pass
 8125 MHz | 1032 | -67 dBm | -30 dBm | Pass
 8150 MHz | 1190 | -67 dBm | -30 dBm | Pass
 8175 MHz | 1192 | -67 dBm | -30 dBm | Pass
 8200 MHz |   33 | -67 dBm | -30 dBm | fbf_1
 8225 MHz |  944 | -67 dBm | -30 dBm | Pass
 8250 MHz |  358 | -67 dBm | -30 dBm | fbf_1
 8275 MHz | 1160 | -67 dBm | -30 dBm | Pass
 8300 MHz | 1375 | -67 dBm | -30 dBm | Pass
 8325 MHz |   48 | -67 dBm | -30 dBm | fbf_2
 8350 MHz |  191 | -67 dBm | -30 dBm | fbf_1
 8375 MHz |  934 | -67 dBm | -30 dBm | Pass
 8400 MHz |  706 | -67 dBm | -30 dBm | Pass
 8425 MHz | 1319 | -67 dBm | -30 dBm | Pass
 8450 MHz |  217 | -67 dBm | -30 dBm | fbf_1
 8475 MHz |  487 | -67 dBm | -30 dBm | Pass
 8500 MHz |  779 | -67 dBm | -30 dBm | Pass
 8525 MHz |  742 | -67 dBm | -30 dBm | Pass
 8550 MHz |  986 | -67 dBm | -30 dBm | Pass
 8575 MHz |  155 | -67 dBm | -30 dBm | fbf_1
 8600 MHz | 1015 | -67 dBm | -30 dBm | Pass
 8625 MHz | 1262 | -67 dBm | -30 dBm | Pass
 8650 MHz |  498 | -67 dBm | -30 dBm | Pass
 8675 MHz | 1210 | -67 dBm | -30 dBm | Pass
 8700 MHz |  299 | -67 dBm | -30 dBm | fbf_2
 8725 MHz |  356 | -67 dBm | -30 dBm | fbf_1
 8750 MHz |  559 | -67 dBm | -30 dBm | Pass
 8775 MHz | 1176 | -67 dBm | -30 dBm | Pass
 8800 MHz |  212 | -67 dBm | -30 dBm | fbf_2
 8825 MHz | 1442 | -67 dBm | -30 dBm | Pass
 8850 MHz |  330 | -67 dBm | -30 dBm | fbf_2
 8875 MHz |  698 | -67 dBm | -30 dBm | Pass
 8900 MHz | 1134 | -67 dBm | -30 dBm | Pass
 8925 MHz | 1308 | -67 dBm | -30 dBm | Pass
 8950 MHz |  454 | -67 dBm | -30 dBm | fbf_1
 8975 MHz |  341 | -67 dBm | -30 dBm | fbf_1
 9000 MHz |  595 | -67 dBm | -30 dBm | Pass
 9025 MHz |  227 | -67 dBm | -30 dBm | fbf_1
 9050 MHz | 1306 | -67 dBm | -30 dBm | Pass
 9075 MHz |    6 | -67 dBm | -30 dBm | fbf_2
 9100 MHz | 1203 | -67 dBm | -30 dBm | Pass
 9125 MHz | 1444 | -67 dBm | -30 dBm | Pass
 9150 MHz | 1448 | -67 dBm | -30 dBm | Pass
 9175 MHz | 1084 | -67 dBm | -30 dBm | Pass
 9200 MHz |  873 | -67 dBm | -30 dBm | Pass
 9225 MHz |  811 | -67 dBm | -30 dBm | Pass
 9250 MHz | 1345 | -67 dBm | -30 dBm | Pass
 9275 MHz |  512 | -67 dBm | -30 dBm | Pass
 9300 MHz |   87 | -67 dBm | -30 dBm | fbf_1
 9325 MHz | 1279 | -67 dBm | -30 dBm | Pass
 9350 MHz |  466 | -67 dBm | -30 dBm | Pass
 9375 MHz | 1372 | -67 dBm | -30 dBm | Pass
 9400 MHz |  124 | -67 dBm | -30 dBm | fbf_1
 9425 MHz |  277 | -67 dBm | -30 dBm | fbf_1
 9450 MHz | 1363 | -67 dBm | -30 dBm | Pass
 9475 MHz | 1026 | -67 dBm | -30 dBm | Pass
 9500 MHz |  869 | -67 dBm | -30 dBm | Pass
 9525 MHz |  329 | -67 dBm | -30 dBm | fbf_1
 9550 MHz | 1225 | -67 dBm | -30 dBm | Pass
 9575 MHz | 1259 | -67 dBm | -30 dBm | Pass
 9600 MHz | 1239 | -67 dBm | -30 dBm | Pass
 9625 MHz |   57 | -67 dBm | -30 dBm | fbf_1
 9650 MHz | 1022 | -67 dBm | -30 dBm | Pass
 9675 MHz |  869 | -67 dBm | -30 dBm | Pass
 9700 MHz |  420 | -67 dBm | -30 dBm | fbf_1
 9725 MHz |  495 | -67 dBm | -30 dBm | Pass
 9750 MHz |  539 | -67 dBm | -30 dBm | Pass
 9775 MHz | 1325 | -67 dBm | -30 dBm | Pass
 9800 MHz |  829 | -67 dBm | -30 dBm | Pass
 9825 MHz | 1089 | -67 dBm | -30 dBm | Pass
 9850 MHz |  529 | -67 dBm | -30 dBm | Pass
 9875 MHz |  507 | -67 dBm | -30 dBm | Pass
 9900 MHz | 1204 | -67 dBm | -30 dBm | Pass
 9925 MHz |  122 | -67 dBm | -30 dBm | fbf_1
 9950 MHz |  345 | -67 dBm | -30 dBm | fbf_2
 9975 MHz | 1212 | -67 dBm | -30 dBm | Pass
10000 MHz |  930 | -67 dBm | -30 dBm | Pass
10025 MHz |  994 | -67 dBm | -30 dBm | Pass
10050 MHz | 1305 | -67 dBm | -30 dBm | Pass
10075 MHz | 1105 | -67 dBm | -30 dBm | Pass
10100 MHz |  911 | -67 dBm | -30 dBm | Pass
10125 MHz |  435 | -67 dBm | -30 dBm | fbf_1
10150 MHz |  862 | -67 dBm | -30 dBm | Pass
10175 MHz |    1 | -67 dBm | -30 dBm | fbf_2
10200 MHz |  639 | -67 dBm | -30 dBm | Pass
10225 MHz |  409 | -67 dBm | -30 dBm | fbf_1
10250 MHz | 1052 | -67 dBm | -30 dBm | Pass
10275 MHz |  385 | -67 dBm | -30 dBm | fbf_2
10300 MHz | 1282 | -67 dBm | -30 dBm | Pass
10325 MHz |  778 | -67 dBm | -30 dBm | Pass
10350 MHz |  855 | -67 dBm | -30 dBm | Pass
10375 MHz |  297 | -67 dBm | -30 dBm | fbf_2
10400 MHz | 1059 | -67 dBm | -30 dBm | Pass
10425 MHz | 1062 | -67 dBm | -30 dBm | Pass
10450 MHz | 1466 | -67 dBm | -30 dBm | Pass
10475 MHz |  359 | -67 dBm | -30 dBm | fbf_1
10500 MHz | 1270 | -67 dBm | -30 dBm | Pass
10525 MHz |  462 | -67 dBm | -30 dBm | Pass
10550 MHz |  429 | -67 dBm | -30 dBm | fbf_1
10575 MHz |  886 | -67 dBm | -30 dBm | Pass
10600 MHz | 1297 | -67 dBm | -30 dBm | Pass
10625 MHz | 1139 | -67 dBm | -30 dBm | Pass
10650 MHz | 1372 | -67 dBm | -30 dBm | Pass
10675 MHz |  825 | -67 dBm | -30 dBm | Pass
10700 MHz |  823 | -67 dBm | -30 dBm | Pass
10725 MHz | 1221 | -67 dBm | -30 dBm | Pass
10750 MHz |  654 | -67 dBm | -30 dBm | Pass
10775 MHz | 1424 | -67 dBm | -30 dBm | Pass
10800 MHz |  213 | -67 dBm | -30 dBm | fbf_2
10825 MHz |  752 | -67 dBm | -30 dBm | Pass
10850 MHz | 1237 | -67 dBm | -30 dBm | Pass
10875 MHz | 1149 | -67 dBm | -30 dBm | Pass
10900 MHz |  810 | -67 dBm | -30 dBm | Pass
10925 MHz |  584 | -67 dBm | -30 dBm | Pass
10950 MHz | 1460 | -67 dBm | -30 dBm | Pass
10975 MHz |  538 | -67 dBm | -30 dBm | Pass
11000 MHz |  239 | -67 dBm | -30 dBm | fbf_2
11025 MHz |  840 | -67 dBm | -30 dBm | Pass
11050 MHz | 1435 | -67 dBm | -30 dBm | Pass
11075 MHz |  720 | -67 dBm | -30 dBm | Pass
11100 MHz |  838 | -67 dBm | -30 dBm | Pass
11125 MHz | 1234 | -67 dBm | -30 dBm | Pass
11150 MHz |  590 | -67 dBm | -30 dBm | Pass
11175 MHz |  960 | -67 dBm | -30 dBm | Pass
11200 MHz | 1484 | -67 dBm | -30 dBm | Pass
11225 MHz |  695 | -67 dBm | -30 dBm | Pass
11250 MHz |  520 | -67 dBm | -30 dBm | Pass
11275 MHz |  605 | -67 dBm | -30 dBm | Pass
11300 MHz | 1308 | -67 dBm | -30 dBm | Pass
11325 MHz |  959 | -67 dBm | -30 dBm | Pass
11350 MHz | 1117 | -67 dBm | -30 dBm | Pass
11375 MHz |  832 | -67 dBm | -30 dBm | Pass
11400 MHz |  310 | -67 dBm | -30 dBm | fbf_1
11425 MHz |  363 | -67 dBm | -30 dBm | fbf_1
11450 MHz | 1462 | -67 dBm | -30 dBm | Pass
11475 MHz |  506 | -67 dBm | -30 dBm | Pass
11500 MHz |  624 | -67 dBm | -30 dBm | Pass
11525 MHz |  600 | -67 dBm | -30 dBm | Pass
11550 MHz |  933 | -67 dBm | -30 dBm | Pass
11575 MHz |  458 | -67 dBm | -30 dBm | fbf_1
11600 MHz |  113 | -67 dBm | -30 dBm | fbf_2
11625 MHz |  143 | -67 dBm | -30 dBm | fbf_2
11650 MHz | 1266 | -67 dBm | -30 dBm | Pass
11675 MHz |  304 | -67 dBm | -30 dBm | fbf_2
11700 MHz |  351 | -67 dBm | -30 dBm | fbf_2
11725 MHz |  690 | -67 dBm | -30 dBm | Pass
11750 MHz | 1378 | -67 dBm | -30 dBm | Pass
11775 MHz |  955 | -67 dBm | -30 dBm | Pass
11800 MHz |  318 | -67 dBm | -30 dBm | fbf_1
11825 MHz | 1131 | -67 dBm | -30 dBm | Pass
11850 MHz | 1305 | -67 dBm | -30 dBm | Pass
11875 MHz |  196 | -67 dBm | -30 dBm | fbf_1
11900 MHz | 1223 | -67 dBm | -30 dBm | Pass
11925 MHz |  405 | -67 dBm | -30 dBm | fbf_2
11950 MHz |  820 | -67 dBm | -30 dBm | Pass
11975 MHz | 1116 | -67 dBm | -30 dBm | Pass
12000 MHz | 1192 | -67 dBm | -30 dBm | Pass
12025 MHz | 1478 | -67 dBm | -30 dBm | Pass
12050 MHz |  224 | -67 dBm | -30 dBm | fbf_1
12075 MHz | 1183 | -67 dBm | -30 dBm | Pass
12100 MHz |  462 | -67 dBm | -30 dBm | Pass
12125 MHz |  359 | -67 dBm | -30 dBm | fbf_1
12150 MHz |  196 | -67 dBm | -30 dBm | fbf_1
12175 MHz |  895 | -67 dBm | -30 dBm | Pass
12200 MHz |  381 | -67 dBm | -30 dBm | fbf_1
12225 MHz | 1486 | -67 dBm | -30 dBm | Pass
12250 MHz | 1265 | -67 dBm | -30 dBm | Pass
12275 MHz |  474 | -67 dBm | -30 dBm | Pass
12300 MHz |  804 | -67 dBm | -30 dBm | Pass
12325 MHz | 1461 | -67 dBm | -30 dBm | Pass
12350 MHz |  324 | -67 dBm | -30 dBm | fbf_1
12375 MHz |  662 | -67 dBm | -30 dBm | Pass
12400 MHz | 1186 | -67 dBm | -30 dBm | Pass
12425 MHz |  790 | -67 dBm | -30 dBm | Pass
12450 MHz |  592 | -67 dBm | -30 dBm | Pass
12475 MHz |  948 | -67 dBm | -30 dBm | Pass
12500 MHz |  928 | -67 dBm | -30 dBm | Pass
12525 MHz |   45 | -67 dBm | -30 dBm | fbf_1
12550 MHz | 1079 | -67 dBm | -30 dBm | Pass
12575 MHz |  331 | -67 dBm | -30 dBm | fbf_2
12600 MHz |  941 | -67 dBm | -30 dBm | Pass
12625 MHz |   67 | -67 dBm | -30 dBm | fbf_1
12650 MHz | 1022 | -67 dBm | -30 dBm | Pass
12675 MHz | 1100 | -67 dBm | -30 dBm | Pass
12700 MHz |  383 | -67 dBm | -30 dBm | fbf_2
12725 MHz | 1460 | -67 dBm | -30 dBm | Pass
12750 MHz |  494 | -67 dBm | -30 dBm | Pass
