*** Failures ***
Frequency | Received Packets |Wanted Signal Level | Blocking Signal Level | Results
 5650 MHz |  229 | -67 dBm | -30 dBm | fbf_2
 5675 MHz | 1268 | -67 dBm | -30 dBm | Pass
 5700 MHz |  903 | -67 dBm | -30 dBm | Pass
 5725 MHz |  399 | -67 dBm | -30 dBm | fbf_1
 5750 MHz |  786 | -67 dBm | -30 dBm | Pass
 5775 MHz |  741 | -67 dBm | -30 dBm | Pass
 5800 MHz |  769 | -67 dBm | -30 dBm | Pass
 5825 MHz | 1081 | -67 dBm | -30 dBm | Pass
 5850 MHz |  828 | -67 dBm | -30 dBm | Pass
 5875 MHz |  472 | -67 dBm | -30 dBm | Pass
 5900 MHz |  711 | -67 dBm | -30 dBm | Pass
 5925 MHz |  503 | -67 dBm | -30 dBm | Pass
 5950 MHz | 1099 | -67 dBm | -30 dBm | Pass
 5975 MHz | 1282 | -67 dBm | -30 dBm | Pass
 6000 MHz |  818 | -67 dBm | -30 dBm | Pass
 6025 MHz | 1026 | -67 dBm | -30 dBm | Pass
 6050 MHz |  215 | -67 dBm | -30 dBm | fbf_1
 6075 MHz | 1209 | -67 dBm | -30 dBm | Pass
 6100 MHz |  628 | -67 dBm | -30 dBm | Pass
 6125 MHz |  493 | -67 dBm | -30 dBm | Pass
 6150 MHz |  918 | -67 dBm | -30 dBm | Pass
 6175 MHz |  716 | -67 dBm | -30 dBm | Pass
 6200 MHz |  919 | -67 dBm | -30 dBm | Pass
 6225 MHz | 1315 | -67 dBm | -30 dBm | Pass
 6250 MHz | 1245 | -67 dBm | -30 dBm | Pass
 6275 MHz |  424 | -67 dBm | -30 dBm | fbf_1
 6300 MHz |  631 | -67 dBm | -30 dBm | Pass
 6325 MHz | 1482 | -67 dBm | -30 dBm | Pass
 6350 MHz | 1288 | -67 dBm | -30 dBm | Pass
 6375 MHz | 1495 | -67 dBm | -30 dBm | Pass
 6400 MHz | 1474 | -67 dBm | -30 dBm | Pass
 6425 MHz | 1019 | -67 dBm | -30 dBm | Pass
 6450 MHz |  371 | -67 dBm | -30 dBm | fbf_1
 6475 MHz | 1375 | -67 dBm | -30 dBm | Pass
 6500 MHz |  541 | -67 dBm | -30 dBm | Pass
 6525 MHz | 1414 | -67 dBm | -30 dBm | Pass
 6550 MHz |   80 | -67 dBm | -30 dBm | fbf_1
 6575 MHz |   66 | -67 dBm | -30 dBm | fbf_1
 6600 MHz |  295 | -67 dBm | -30 dBm | fbf_1
 6625 MHz | 1121 | -67 dBm | -30 dBm | Pass
 6650 MHz |  936 | -67 dBm | -30 dBm | Pass
 6675 MHz | 1489 | -67 dBm | -30 dBm | Pass
 6700 MHz | 1355 | -67 dBm | -30 dBm | Pass
 6725 MHz | 1475 | -67 dBm | -30 dBm | Pass
 6750 MHz | 1270 | -67 dBm | -30 dBm | Pass
 6775 MHz |  599 | -67 dBm | -30 dBm | Pass
 6800 MHz |  661 | -67 dBm | -30 dBm | Pass
 6825 MHz | 1152 | -67 dBm | -30 dBm | Pass
 6850 MHz |  364 | -67 dBm | -30 dBm | fbf_2
 6875 MHz |  868 | -67 dBm | -30 dBm | Pass
 6900 MHz |  164 | -67 dBm | -30 dBm | fbf_2
 6925 MHz |  811 | -67 dBm | -30 dBm | Pass
 6950 MHz |  788 | -67 dBm | -30 dBm | Pass
 6975 MHz | 1198 | -67 dBm | -30 dBm | Pass
 7000 MHz |  475 | -67 dBm | -30 dBm | Pass
 7025 MHz | 1099 | -67 dBm | -30 dBm | Pass
 7050 MHz | 1213 | -67 dBm | -30 dBm | Pass
 7075 MHz |  411 | -67 dBm | -30 dBm | fbf_1
 7100 MHz | 1220 | -67 dBm | -30 dBm | Pass
 7125 MHz |  433 | -67 dBm | -30 dBm | fbf_1
 7150 MHz |  138 | -67 dBm | -30 dBm | fbf_2
 7175 MHz | 1060 | -67 dBm | -30 dBm | Pass
 7200 MHz |  550 | -67 dBm | -30 dBm | Pass
 7225 MHz |  422 | -67 dBm | -30 dBm | fbf_2
 7250 MHz |  722 | -67 dBm | -30 dBm | Pass
 7275 MHz | 1468 | -67 dBm | -30 dBm | Pass
 7300 MHz |  842 | -67 dBm | -30 dBm | Pass
 7325 MHz |  381 | -67 dBm | -30 dBm | fbf_1
 7350 MHz |  950 | -67 dBm | -30 dBm | Pass
 7375 MHz | 1355 | -67 dBm | -30 dBm | Pass
 7400 MHz | 1400 | -67 dBm | -30 dBm | Pass
 7425 MHz |   89 | -67 dBm | -30 dBm | fbf_1
 7450 MHz |  526 | -67 dBm | -30 dBm | Pass
 7475 MHz |  313 | -67 dBm | -30 dBm | fbf_2
 7500 MHz |  892 | -67 dBm | -30 dBm | Pass
 7525 MHz |  436 | -67 dBm | -30 dBm | fbf_1
 7550 MHz | 1000 | -67 dBm | -30 dBm | Pass
 7575 MHz |  963 | -67 dBm | -30 dBm | Pass
 7600 MHz | 1285 | -67 dBm | -30 dBm | Pass
 7625 MHz |  775 | -67 dBm | -30 dBm | Pass
 7650 MHz | 1421 | -67 dBm | -30 dBm | Pass
 7675 MHz |  772 | -67 dBm | -30 dBm | Pass
 7700 MHz |   88 | -67 dBm | -30 dBm | fbf_1
 7725 MHz |  642 | -67 dBm | -30 dBm | Pass
 7750 MHz |  919 | -67 dBm | -30 dBm | Pass
 7775 MHz |  918 | -67 dBm | -30 dBm | Pass
 7800 MHz | 1035 | -67 dBm | -30 dBm | Pass
 7825 MHz |  133 | -67 dBm | -30 dBm | fbf_1
 7850 MHz |  335 | -67 dBm | -30 dBm | fbf_1
 7875 MHz | 1240 | -67 dBm | -30 dBm | Pass
 7900 MHz |  548 | -67 dBm | -30 dBm | Pass
 7925 MHz | 1093 | -67 dBm | -30 dBm | Pass
 7950 MHz | 1399 | -67 dBm | -30 dBm | Pass
 7975 MHz |  552 | -67 dBm | -30 dBm | Pass
 8000 MHz |  382 | -67 dBm | -30 dBm | fbf_1
 8025 MHz |  473 | -67 dBm | -30 dBm | Pass
 8050 MHz | 1428 | -67 dBm | -30 dBm | Pass
 8075 MHz | 1442 | -67 dBm | -30 dBm | Pass
 8100 MHz |  834 | -67 dBm | -30 dBm | Pass
 8125 MHz |  948 | -67 dBm | -30 dBm | Pass
 8150 MHz | 1022 | -67 dBm | -30 dBm | Pass
 8175 MHz |   33 | -67 dBm | -30 dBm | fbf_2
 8200 MHz | 1171 | -67 dBm | -30 dBm | Pass
 8225 MHz | 1436 | -67 dBm | -30 dBm | Pass
 8250 MHz |  620 | -67 dBm | -30 dBm | Pass
 8275 MHz |  754 | -67 dBm | -30 dBm | Pass
 8300 MHz |  790 | -67 dBm | -30 dBm | Pass
 8325 MHz |  650 | -67 dBm | -30 dBm | Pass
 8350 MHz |  458 | -67 dBm | -30 dBm | fbf_1
 8375 MHz | 1283 | -67 dBm | -30 dBm | Pass
 8400 MHz |  997 | -67 dBm | -30 dBm | Pass
 8425 MHz |  689 | -67 dBm | -30 dBm | Pass
 8450 MHz | 1134 | -67 dBm | -30 dBm | Pass
 8475 MHz | 1300 | -67 dBm | -30 dBm | Pass
 8500 MHz |  680 | -67 dBm | -30 dBm | Pass
 8525 MHz |  541 | -67 dBm | -30 dBm | Pass
 8550 MHz |  247 | -67 dBm | -30 dBm | fbf_1
 8575 MHz |  173 | -67 dBm | -30 dBm | fbf_1
 8600 MHz |  559 | -67 dBm | -30 dBm | Pass
 8625 MHz |  638 | -67 dBm | -30 dBm | Pass
 8650 MHz |  179 | -67 dBm | -30 dBm | fbf_1
 8675 MHz |  747 | -67 dBm | -30 dBm | Pass
 8700 MHz | 1216 | -67 dBm | -30 dBm | Pass
 8725 MHz | 1468 | -67 dBm | -30 dBm | Pass
 8750 MHz | 1369 | -67 dBm | -30 dBm | Pass
 8775 MHz |  563 | -67 dBm | -30 dBm | Pass
 8800 MHz |  755 | -67 dBm | -30 dBm | Pass
 8825 MHz |  712 | -67 dBm | -30 dBm | Pass
 8850 MHz |  447 | -67 dBm | -30 dBm | fbf_1
 8875 MHz |   21 | -67 dBm | -30 dBm | fbf_1
 8900 MHz |  659 | -67 dBm | -30 dBm | Pass
 8925 MHz |  201 | -67 dBm | -30 dBm | fbf_1
 8950 MHz | 1372 | -67 dBm | -30 dBm | Pass
 8975 MHz |  463 | -67 dBm | -30 dBm | Pass
 9000 MHz |   85 | -67 dBm | -30 dBm | fbf_1
 9025 MHz |  595 | -67 dBm | -30 dBm | Pass
 9050 MHz |  874 | -67 dBm | -30 dBm | Pass
 9075 MHz |  466 | -67 dBm | -30 dBm | Pass
 9100 MHz |  705 | -67 dBm | -30 dBm | Pass
 9125 MHz | 1231 | -67 dBm | -30 dBm | Pass
 9150 MHz |  382 | -67 dBm | -30 dBm | fbf_1
 9175 MHz |  373 | -67 dBm | -30 dBm | fbf_1
 9200 MHz |  117 | -67 dBm | -30 dBm | fbf_1
 9225 MHz |   61 | -67 dBm | -30 dBm | fbf_1
 9250 MHz |  214 | -67 dBm | -30 dBm | fbf_1
 9275 MHz |  474 | -67 dBm | -30 dBm | Pass
 9300 MHz |  799 | -67 dBm | -30 dBm | Pass
 9325 MHz | 1237 | -67 dBm | -30 dBm | Pass
 9350 MHz |  420 | -67 dBm | -30 dBm | fbf_2
 9375 MHz |  706 | -67 dBm | -30 dBm | Pass
 9400 MHz |  170 | -67 dBm | -30 dBm | fbf_1
 9425 MHz |  800 | -67 dBm | -30 dBm | Pass
 9450 MHz |  947 | -67 dBm | -30 dBm | Pass
 9475 MHz |  331 | -67 dBm | -30 dBm | fbf_1
 9500 MHz | 1320 | -67 dBm | -30 dBm | Pass
 9525 MHz | 1220 | -67 dBm | -30 dBm | Pass
 9550 MHz | 1327 | -67 dBm | -30 dBm | Pass
 9575 MHz | 1495 | -67 dBm | -30 dBm | Pass
 9600 MHz | 1409 | -67 dBm | -30 dBm | Pass
 9625 MHz |  925 | -67 dBm | -30 dBm | Pass
 9650 MHz | 1316 | -67 dBm | -30 dBm | Pass
 9675 MHz |  853 | -67 dBm | -30 dBm | Pass
 9700 MHz |  759 | -67 dBm | -30 dBm | Pass
 9725 MHz |  701 | -67 dBm | -30 dBm | Pass
 9750 MHz | 1146 | -67 dBm | -30 dBm | Pass
 9775 MHz |  795 | -67 dBm | -30 dBm | Pass
 9800 MHz |  964 | -67 dBm | -30 dBm | Pass
 9825 MHz |  425 | -67 dBm | -30 dBm | fbf_1
 9850 MHz |   62 | -67 dBm | -30 dBm | fbf_2
 9875 MHz | 1446 | -67 dBm | -30 dBm | Pass
 9900 MHz |  428 | -67 dBm | -30 dBm | fbf_2
 9925 MHz | 1499 | -67 dBm | -30 dBm | Pass
 9950 MHz |  685 | -67 dBm | -30 dBm | Pass
 9975 MHz |  202 | -67 dBm | -30 dBm | fbf_1
10000 MHz |  652 | -67 dBm | -30 dBm | Pass
10025 MHz |  238 | -67 dBm | -30 dBm | fbf_2
10050 MHz |  151 | -67 dBm | -30 dBm | fbf_2
10075 MHz |  579 | -67 dBm | -30 dBm | Pass
10100 MHz |  500 | -67 dBm | -30 dBm | Pass
10125 MHz |  168 | -67 dBm | -30 dBm | fbf_1
10150 MHz |  348 | -67 dBm | -30 dBm | fbf_1
10175 MHz | 1172 | -67 dBm | -30 dBm | Pass
10200 MHz |  594 | -67 dBm | -30 dBm | Pass
10225 MHz |   28 | -67 dBm | -30 dBm | fbf_1
10250 MHz |  993 | -67 dBm | -30 dBm | Pass
10275 MHz |  364 | -67 dBm | -30 dBm | fbf_2
10300 MHz |   93 | -67 dBm | -30 dBm | fbf_1
10325 MHz |  849 | -67 dBm | -30 dBm | Pass
10350 MHz |  511 | -67 dBm | -30 dBm | Pass
10375 MHz | 1458 | -67 dBm | -30 dBm | Pass
10400 MHz |    5 | -67 dBm | -30 dBm | fbf_1
10425 MHz |  142 | -67 dBm | -30 dBm | fbf_1
10450 MHz |  566 | -67 dBm | -30 dBm | Pass
10475 MHz |  922 | -67 dBm | -30 dBm | Pass
10500 MHz | 1259 | -67 dBm | -30 dBm | Pass
10525 MHz |  697 | -67 dBm | -30 dBm | Pass
10550 MHz |  951 | -67 dBm | -30 dBm | Pass
10575 MHz | 1444 | -67 dBm | -30 dBm | Pass
10600 MHz |  817 | -67 dBm | -30 dBm | Pass
10625 MHz |  129 | -67 dBm | -30 dBm | fbf_1
10650 MHz |   58 | -67 dBm | -30 dBm | fbf_1
10675 MHz |  228 | -67 dBm | -30 dBm | fbf_2
10700 MHz |  790 | -67 dBm | -30 dBm | Pass
10725 MHz | 1487 | -67 dBm | -30 dBm | Pass
10750 MHz |  102 | -67 dBm | -30 dBm | fbf_1
10775 MHz |  299 | -67 dBm | -30 dBm | fbf_1
10800 MHz | 1388 | -67 dBm | -30 dBm | Pass
10825 MHz |  933 | -67 dBm | -30 dBm | Pass
10850 MHz |  920 | -67 dBm | -30 dBm | Pass
10875 MHz | 1361 | -67 dBm | -30 dBm | Pass
10900 MHz | 1321 | -67 dBm | -30 dBm | Pass
10925 MHz |  192 | -67 dBm | -30 dBm | fbf_1
10950 MHz |  121 | -67 dBm | -30 dBm | fbf_1
10975 MHz | 1443 | -67 dBm | -30 dBm | Pass
11000 MHz | 1339 | -67 dBm | -30 dBm | Pass
11025 MHz |  659 | -67 dBm | -30 dBm | Pass
11050 MHz |  429 | -67 dBm | -30 dBm | fbf_2
11075 MHz |  762 | -67 dBm | -30 dBm | Pass
11100 MHz |  190 | -67 dBm | -30 dBm | fbf_2
11125 MHz |  794 | -67 dBm | -30 dBm | Pass
11150 MHz | 1272 | -67 dBm | -30 dBm | Pass
11175 MHz | 1444 | -67 dBm | -30 dBm | Pass
11200 MHz | 1127 | -67 dBm | -30 dBm | Pass
11225 MHz | 1203 | -67 dBm | -30 dBm | Pass
11250 MHz |    9 | -67 dBm | -30 dBm | fbf_1
11275 MHz |  758 | -67 dBm | -30 dBm | Pass
11300 MHz |  731 | -67 dBm | -30 dBm | Pass
11325 MHz |   30 | -67 dBm | -30 dBm | fbf_1
11350 MHz | 1307 | -67 dBm | -30 dBm | Pass
11375 MHz | 1148 | -67 dBm | -30 dBm | Pass
11400 MHz |  127 | -67 dBm | -30 dBm | fbf_1
11425 MHz |  335 | -67 dBm | -30 dBm | fbf_2
11450 MHz | 1301 | -67 dBm | -30 dBm | Pass
11475 MHz |  711 | -67 dBm | -30 dBm | Pass
11500 MHz | 1032 | -67 dBm | -30 dBm | Pass
11525 MHz | 1168 | -67 dBm | -30 dBm | Pass
11550 MHz |  808 | -67 dBm | -30 dBm | Pass
11575 MHz | 1220 | -67 dBm | -30 dBm | Pass
11600 MHz |  493 | -67 dBm | -30 dBm | Pass
11625 MHz |  483 | -67 dBm | -30 dBm | Pass
11650 MHz |  538 | -67 dBm | -30 dBm | Pass
11675 MHz |  554 | -67 dBm | -30 dBm | Pass
11700 MHz |  990 | -67 dBm | -30 dBm | Pass
11725 MHz |  268 | -67 dBm | -30 dBm | fbf_1
11750 MHz | 1245 | -67 dBm | -30 dBm | Pass
11775 MHz | 1399 | -67 dBm | -30 dBm | Pass
11800 MHz |  805 | -67 dBm | -30 dBm | Pass
11825 MHz | 1428 | -67 dBm | -30 dBm | Pass
11850 MHz |  930 | -67 dBm | -30 dBm | Pass
11875 MHz |    8 | -67 dBm | -30 dBm | fbf_1
11900 MHz |  370 | -67 dBm | -30 dBm | fbf_1
11925 MHz |  164 | -67 dBm | -30 dBm | fbf_1
11950 MHz |  786 | -67 dBm | -30 dBm | Pass
11975 MHz |  731 | -67 dBm | -30 dBm | Pass
12000 MHz |  205 | -67 dBm | -30 dBm | fbf_1
12025 MHz | 1150 | -67 dBm | -30 dBm | Pass
12050 MHz |  268 | -67 dBm | -30 dBm | fbf_1
12075 MHz | 1262 | -67 dBm | -30 dBm | Pass
12100 MHz | 1243 | -67 dBm | -30 dBm | Pass
12125 MHz |  666 | -67 dBm | -30 dBm | Pass
12150 MHz |  932 | -67 dBm | -30 dBm | Pass
12175 MHz |  467 | -67 dBm | -30 dBm | Pass
12200 MHz |  502 | -67 dBm | -30 dBm | Pass
12225 MHz |  909 | -67 dBm | -30 dBm | Pass
12250 MHz |  568 | -67 dBm | -30 dBm | Pass
12275 MHz |  703 | -67 dBm | -30 dBm | Pass
12300 MHz |  359 | -67 dBm | -30 dBm | fbf_1
12325 MHz | 1297 | -67 dBm | -30 dBm | Pass
12350 MHz |  789 | -67 dBm | -30 dBm | Pass
12375 MHz | 1330 | -67 dBm | -30 dBm | Pass
12400 MHz | 1361 | -67 dBm | -30 dBm | Pass
12425 MHz |  230 | -67 dBm | -30 dBm | fbf_1
12450 MHz | 1478 | -67 dBm | -30 dBm | Pass
12475 MHz | 1059 | -67 dBm | -30 dBm | Pass
12500 MHz |  634 | -67 dBm | -30 dBm | Pass
12525 MHz |  768 | -67 dBm | -30 dBm | Pass
12550 MHz | 1435 | -67 dBm | -30 dBm | Pass
12575 MHz |   67 | -67 dBm | -30 dBm | fbf_1
12600 MHz | 1274 | -67 dBm | -30 dBm | Pass
12625 MHz |  460 | -67 dBm | -30 dBm | fbf_1
12650 MHz |  384 | -67 dBm | -30 dBm | fbf_2
12675 MHz |   56 | -67 dBm | -30 dBm | fbf_1
12700 MHz | 1233 | -67 dBm | -30 dBm | Pass
12725 MHz |  632 | -67 dBm | -30 dBm | Pass
12750 MHz |  253 | -67 dBm | -30 dBm | fbf_2
