*** Failures ***
Frequency | Received Packets |Wanted Signal Level | Blocking Signal Level | Results
 6250 MHz |  972 | -67 dBm | -30 dBm | Pass
 6275 MHz |  629 | -67 dBm | -30 dBm | Pass
 6300 MHz |  893 | -67 dBm | -30 dBm | Pass
 6325 MHz |  719 | -67 dBm | -30 dBm | Pass
 6350 MHz |  970 | -67 dBm | -30 dBm | Pass
 6375 MHz | 1085 | -67 dBm | -30 dBm | Pass
 6400 MHz |  426 | -67 dBm | -30 dBm | fbf_2
 6425 MHz | 1455 | -67 dBm | -30 dBm | Pass
 6450 MHz |  950 | -67 dBm | -30 dBm | Pass
 6475 MHz |  715 | -67 dBm | -30 dBm | Pass
 6500 MHz | 1393 | -67 dBm | -30 dBm | Pass
 6525 MHz |  613 | -67 dBm | -30 dBm | Pass
 6550 MHz |   62 | -67 dBm | -30 dBm | fbf_2
 6575 MHz |  178 | -67 dBm | -30 dBm | fbf_1
 6600 MHz |    5 | -67 dBm | -30 dBm | fbf_2
 6625 MHz | 1065 | -67 dBm | -30 dBm | Pass
 6650 MHz |  646 | -67 dBm | -30 dBm | Pass
 6675 MHz |  156 | -67 dBm | -30 dBm | fbf_1
 6700 MHz | 1338 | -67 dBm | -30 dBm | Pass
 6725 MHz |  243 | -67 dBm | -30 dBm | fbf_2
 6750 MHz | 1203 | -67 dBm | -30 dBm | Pass
 6775 MHz | 1233 | -67 dBm | -30 dBm | Pass
 6800 MHz |  650 | -67 dBm | -30 dBm | Pass
 6825 MHz |  953 | -67 dBm | -30 dBm | Pass
 6850 MHz | 1237 | -67 dBm | -30 dBm | Pass
 6875 MHz | 1427 | -67 dBm | -30 dBm | Pass
 6900 MHz |  832 | -67 dBm | -30 dBm | Pass
 6925 MHz |  635 | -67 dBm | -30 dBm | Pass
 6950 MHz | 1398 | -67 dBm | -30 dBm | Pass
 6975 MHz |  519 | -67 dBm | -30 dBm | Pass
 7000 MHz | 1222 | -67 dBm | -30 dBm | Pass
 7025 MHz |  559 | -67 dBm | -30 dBm | Pass
 7050 MHz |  862 | -67 dBm | -30 dBm | Pass
 7075 MHz |  344 | -67 dBm | -30 dBm | fbf_2
 7100 MHz |  377 | -67 dBm | -30 dBm | fbf_2
 7125 MHz |  889 | -67 dBm | -30 dBm | Pass
 7150 MHz |  769 | -67 dBm | -30 dBm | Pass
 7175 MHz |  540 | -67 dBm | -30 dBm | Pass
 7200 MHz |  128 | -67 dBm | -30 dBm | fbf_1
 7225 MHz |   79 | -67 dBm | -30 dBm | fbf_2
 7250 MHz |  123 | -67 dBm | -30 dBm | fbf_2
 7275 MHz | 1256 | -67 dBm | -30 dBm | Pass
 7300 MHz | 1319 | -67 dBm | -30 dBm | Pass
 7325 MHz |  786 | -67 dBm | -30 dBm | Pass
 7350 MHz |  893 | -67 dBm | -30 dBm | Pass
 7375 MHz | 1235 | -67 dBm | -30 dBm | Pass
 7400 MHz | 1381 | -67 dBm | -30 dBm | Pass
 7425 MHz | 1379 | -67 dBm | -30 dBm | Pass
 7450 MHz |  846 | -67 dBm | -30 dBm | Pass
 7475 MHz |  961 | -67 dBm | -30 dBm | Pass
 7500 MHz |  801 | -67 dBm | -30 dBm | Pass
 7525 MHz |  928 | -67 dBm | -30 dBm | Pass
 7550 MHz |  793 | -67 dBm | -30 dBm | Pass
 7575 MHz |  193 | -67 dBm | -30 dBm | fbf_1
 7600 MHz |   29 | -67 dBm | -30 dBm | fbf_1
 7625 MHz |  355 | -67 dBm | -30 dBm | fbf_1
 7650 MHz |  409 | -67 dBm | -30 dBm | fbf_2
 7675 MHz |  440 | -67 dBm | -30 dBm | fbf_1
 7700 MHz |  195 | -67 dBm | -30 dBm | fbf_2
 7725 MHz |  582 | -67 dBm | -30 dBm | Pass
 7750 MHz |  600 | -67 dBm | -30 dBm | Pass
 7775 MHz | 1385 | -67 dBm | -30 dBm | Pass
 7800 MHz | 1480 | -67 dBm | -30 dBm | Pass
 7825 MHz |  974 | -67 dBm | -30 dBm | Pass
 7850 MHz |  215 | -67 dBm | -30 dBm | fbf_2
 7875 MHz | 1288 | -67 dBm | -30 dBm | Pass
 7900 MHz |  150 | -67 dBm | -30 dBm | fbf_1
 7925 MHz |  694 | -67 dBm | -30 dBm | Pass
 7950 MHz |   21 | -67 dBm | -30 dBm | fbf_1
 7975 MHz | 1157 | -67 dBm | -30 dBm | Pass
 8000 MHz |  838 | -67 dBm | -30 dBm | Pass
 8025 MHz | 1214 | -67 dBm | -30 dBm | Pass
 8050 MHz |   72 | -67 dBm | -30 dBm | fbf_1
 8075 MHz | 1488 | -67 dBm | -30 dBm | Pass
 8100 MHz | 1489 | -67 dBm | -30 dBm | Pass
 8125 MHz |  259 | -67 dBm | -30 dBm | fbf_1
 8150 MHz | 1466 | -67 dBm | -30 dBm | Pass
 8175 MHz | 1289 | -67 dBm | -30 dBm | Pass
 8200 MHz | 1236 | -67 dBm | -30 dBm | Pass
 8225 MHz | 1106 | -67 dBm | -30 dBm | Pass
 8250 MHz |  617 | -67 dBm | -30 dBm | Pass
 8275 MHz |  724 | -67 dBm | -30 dBm | Pass
 8300 MHz |  424 | -67 dBm | -30 dBm | fbf_1
 8325 MHz | 1409 | -67 dBm | -30 dBm | Pass
 8350 MHz | 1451 | -67 dBm | -30 dBm | Pass
 8375 MHz |  666 | -67 dBm | -30 dBm | Pass
 8400 MHz |  945 | -67 dBm | -30 dBm | Pass
 8425 MHz |  146 | -67 dBm | -30 dBm | fbf_1
 8450 MHz |  669 | -67 dBm | -30 dBm | Pass
 8475 MHz |  797 | -67 dBm | -30 dBm | Pass
 8500 MHz |  387 | -67 dBm | -30 dBm | fbf_1
 8525 MHz |  854 | -67 dBm | -30 dBm | Pass
 8550 MHz |  885 | -67 dBm | -30 dBm | Pass
 8575 MHz |  575 | -67 dBm | -30 dBm | Pass
 8600 MHz | 1187 | -67 dBm | -30 dBm | Pass
 8625 MHz |  451 | -67 dBm | -30 dBm | fbf_1
 8650 MHz |  757 | -67 dBm | -30 dBm | Pass
 8675 MHz |  625 | -67 dBm | -30 dBm | Pass
 8700 MHz |  118 | -67 dBm | -30 dBm | fbf_1
 8725 MHz |   95 | -67 dBm | -30 dBm | fbf_1
 8750 MHz |  898 | -67 dBm | -30 dBm | Pass
 8775 MHz | 1024 | -67 dBm | -30 dBm | Pass
 8800 MHz |  431 | -67 dBm | -30 dBm | fbf_1
 8825 MHz | 1126 | -67 dBm | -30 dBm | Pass
 8850 MHz | 1019 | -67 dBm | -30 dBm | Pass
 8875 MHz |  267 | -67 dBm | -30 dBm | fbf_1
 8900 MHz | 1462 | -67 dBm | -30 dBm | Pass
 8925 MHz | 1241 | -67 dBm | -30 dBm | Pass
 8950 MHz | 1072 | -67 dBm | -30 dBm | Pass
 8975 MHz |  792 | -67 dBm | -30 dBm | Pass
 9000 MHz |  698 | -67 dBm | -30 dBm | Pass
 9025 MHz |  412 | -67 dBm | -30 dBm | fbf_1
 9050 MHz |  876 | -67 dBm | -30 dBm | Pass
 9075 MHz | 1472 | -67 dBm | -30 dBm | Pass
 9100 MHz |  813 | -67 dBm | -30 dBm | Pass
 9125 MHz | 1355 | -67 dBm | -30 dBm | Pass
 9150 MHz | 1212 | -67 dBm | -30 dBm | Pass
 9175 MHz | 1350 | -67 dBm | -30 dBm | Pass
 9200 MHz |  184 | -67 dBm | -30 dBm | fbf_2
 9225 MHz | 1381 | -67 dBm | -30 dBm | Pass
 9250 MHz |  577 | -67 dBm | -30 dBm | Pass
 9275 MHz | 1230 | -67 dBm | -30 dBm | Pass
 9300 MHz |  825 | -67 dBm | -30 dBm | Pass
 9325 MHz |  818 | -67 dBm | -30 dBm | Pass
 9350 MHz |  457 | -67 dBm | -30 dBm | fbf_2
 9375 MHz | 1011 | -67 dBm | -30 dBm | Pass
 9400 MHz |  992 | -67 dBm | -30 dBm | Pass
 9425 MHz | 1206 | -67 dBm | -30 dBm | Pass
 9450 MHz |  539 | -67 dBm | -30 dBm | Pass
 9475 MHz | 1464 | -67 dBm | -30 dBm | Pass
 9500 MHz |  163 | -67 dBm | -30 dBm | fbf_2
 9525 MHz | 1430 | -67 dBm | -30 dBm | Pass
 9550 MHz | 1352 | -67 dBm | -30 dBm | Pass
 9575 MHz | 1131 | -67 dBm | -30 dBm | Pass
 9600 MHz | 1166 | -67 dBm | -30 dBm | Pass
 9625 MHz | 1354 | -67 dBm | -30 dBm | Pass
 9650 MHz |  366 | -67 dBm | -30 dBm | fbf_1
 9675 MHz |  428 | -67 dBm | -30 dBm | fbf_1
 9700 MHz |  261 | -67 dBm | -30 dBm | fbf_1
 9725 MHz |  825 | -67 dBm | -30 dBm | Pass
 9750 MHz | 1427 | -67 dBm | -30 dBm | Pass
 9775 MHz |  958 | -67 dBm | -30 dBm | Pass
 9800 MHz |  464 | -67 dBm | -30 dBm | Pass
 9825 MHz |  918 | -67 dBm | -30 dBm | Pass
 9850 MHz |  124 | -67 dBm | -30 dBm | fbf_1
 9875 MHz | 1415 | -67 dBm | -30 dBm | Pass
 9900 MHz |  679 | -67 dBm | -30 dBm | Pass
 9925 MHz |  536 | -67 dBm | -30 dBm | Pass
 9950 MHz | 1289 | -67 dBm | -30 dBm | Pass
 9975 MHz |  448 | -67 dBm | -30 dBm | fbf_1
10000 MHz |  395 | -67 dBm | -30 dBm | fbf_2
10025 MHz |  322 | -67 dBm | -30 dBm | fbf_1
10050 MHz | 1314 | -67 dBm | -30 dBm | Pass
10075 MHz | 1436 | -67 dBm | -30 dBm | Pass
10100 MHz |  967 | -67 dBm | -30 dBm | Pass
10125 MHz |  273 | -67 dBm | -30 dBm | fbf_2
10150 MHz | 1111 | -67 dBm | -30 dBm | Pass
10175 MHz | 1465 | -67 dBm | -30 dBm | Pass
10200 MHz | 1262 | -67 dBm | -30 dBm | Pass
10225 MHz |  432 | -67 dBm | -30 dBm | fbf_1
10250 MHz | 1346 | -67 dBm | -30 dBm | Pass
10275 MHz |  157 | -67 dBm | -30 dBm | fbf_1
10300 MHz | 1402 | -67 dBm | -30 dBm | Pass
10325 MHz |   33 | -67 dBm | -30 dBm | fbf_1
10350 MHz |  832 | -67 dBm | -30 dBm | Pass
10375 MHz |   31 | -67 dBm | -30 dBm | fbf_1
10400 MHz |  190 | -67 dBm | -30 dBm | fbf_1
10425 MHz | 1187 | -67 dBm | -30 dBm | Pass
10450 MHz |  729 | -67 dBm | -30 dBm | Pass
10475 MHz |  976 | -67 dBm | -30 dBm | Pass
10500 MHz | 1482 | -67 dBm | -30 dBm | Pass
10525 MHz |  167 | -67 dBm | -30 dBm | fbf_1
10550 MHz | 1195 | -67 dBm | -30 dBm | Pass
10575 MHz |  224 | -67 dBm | -30 dBm | fbf_2
10600 MHz |  512 | -67 dBm | -30 dBm | Pass
10625 MHz |  632 | -67 dBm | -30 dBm | Pass
10650 MHz |  942 | -67 dBm | -30 dBm | Pass
10675 MHz | 1489 | -67 dBm | -30 dBm | Pass
10700 MHz |  533 | -67 dBm | -30 dBm | Pass
10725 MHz |  815 | -67 dBm | -30 dBm | Pass
10750 MHz |  305 | -67 dBm | -30 dBm | fbf_1
10775 MHz | 1499 | -67 dBm | -30 dBm | Pass
10800 MHz | 1459 | -67 dBm | -30 dBm | Pass
10825 MHz | 1152 | -67 dBm | -30 dBm | Pass
10850 MHz |  839 | -67 dBm | -30 dBm | Pass
10875 MHz | 1151 | -67 dBm | -30 dBm | Pass
10900 MHz | 1077 | -67 dBm | -30 dBm | Pass
10925 MHz |   88 | -67 dBm | -30 dBm | fbf_2
10950 MHz | 1427 | -67 dBm | -30 dBm | Pass
10975 MHz |  209 | -67 dBm | -30 dBm | fbf_2
11000 MHz | 1319 | -67 dBm | -30 dBm | Pass
11025 MHz |  439 | -67 dBm | -30 dBm | fbf_1
11050 MHz | 1147 | -67 dBm | -30 dBm | Pass
11075 MHz |  649 | -67 dBm | -30 dBm | Pass
11100 MHz | 1364 | -67 dBm | -30 dBm | Pass
11125 MHz |  187 | -67 dBm | -30 dBm | fbf_1
11150 MHz | 1418 | -67 dBm | -30 dBm | Pass
11175 MHz |  666 | -67 dBm | -30 dBm | Pass
11200 MHz | 1055 | -67 dBm | -30 dBm | Pass
11225 MHz |   73 | -67 dBm | -30 dBm | fbf_2
11250 MHz |  982 | -67 dBm | -30 dBm | Pass
11275 MHz |  254 | -67 dBm | -30 dBm | fbf_1
11300 MHz | 1363 | -67 dBm | -30 dBm | Pass
11325 MHz |  740 | -67 dBm | -30 dBm | Pass
11350 MHz | 1302 | -67 dBm | -30 dBm | Pass
11375 MHz |  238 | -67 dBm | -30 dBm | fbf_2
11400 MHz | 1438 | -67 dBm | -30 dBm | Pass
11425 MHz | 1322 | -67 dBm | -30 dBm | Pass
11450 MHz |  906 | -67 dBm | -30 dBm | Pass
11475 MHz |  618 | -67 dBm | -30 dBm | Pass
11500 MHz |  992 | -67 dBm | -30 dBm | Pass
11525 MHz | 1292 | -67 dBm | -30 dBm | Pass
11550 MHz |  113 | -67 dBm | -30 dBm | fbf_1
11575 MHz |  976 | -67 dBm | -30 dBm | Pass
11600 MHz |  913 | -67 dBm | -30 dBm | Pass
11625 MHz |  944 | -67 dBm | -30 dBm | Pass
11650 MHz |  966 | -67 dBm | -30 dBm | Pass
11675 MHz |  783 | -67 dBm | -30 dBm | Pass
11700 MHz |   11 | -67 dBm | -30 dBm | fbf_2
11725 MHz |  818 | -67 dBm | -30 dBm | Pass
11750 MHz |   46 | -67 dBm | -30 dBm | fbf_1
11775 MHz | 1184 | -67 dBm | -30 dBm | Pass
11800 MHz | 1442 | -67 dBm | -30 dBm | Pass
11825 MHz |  849 | -67 dBm | -30 dBm | Pass
11850 MHz | 1413 | -67 dBm | -30 dBm | Pass
11875 MHz | 1078 | -67 dBm | -30 dBm | Pass
11900 MHz |  788 | -67 dBm | -30 dBm | Pass
11925 MHz |  295 | -67 dBm | -30 dBm | fbf_1
11950 MHz |  193 | -67 dBm | -30 dBm | fbf_1
11975 MHz | 1226 | -67 dBm | -30 dBm | Pass
12000 MHz | 1443 | -67 dBm | -30 dBm | Pass
12025 MHz | 1381 | -67 dBm | -30 dBm | Pass
12050 MHz |  572 | -67 dBm | -30 dBm | Pass
12075 MHz |  230 | -67 dBm | -30 dBm | fbf_1
12100 MHz | 1362 | -67 dBm | -30 dBm | Pass
12125 MHz |  192 | -67 dBm | -30 dBm | fbf_2
12150 MHz |  625 | -67 dBm | -30 dBm | Pass
12175 MHz |  962 | -67 dBm | -30 dBm | Pass
12200 MHz | 1094 | -67 dBm | -30 dBm | Pass
12225 MHz | 1227 | -67 dBm | -30 dBm | Pass
12250 MHz | 1327 | -67 dBm | -30 dBm | Pass
12275 MHz |  412 | -67 dBm | -30 dBm | fbf_1
12300 MHz | 1262 | -67 dBm | -30 dBm | Pass
12325 MHz |  617 | -67 dBm | -30 dBm | Pass
12350 MHz | 1420 | -67 dBm | -30 dBm | Pass
12375 MHz |  690 | -67 dBm | -30 dBm | Pass
12400 MHz |   65 | -67 dBm | -30 dBm | fbf_1
12425 MHz | 1269 | -67 dBm | -30 dBm | Pass
12450 MHz | 1285 | -67 dBm | -30 dBm | Pass
12475 MHz |  935 | -67 dBm | -30 dBm | Pass
12500 MHz |  121 | -67 dBm | -30 dBm | fbf_2
12525 MHz |  536 | -67 dBm | -30 dBm | Pass
12550 MHz | 1038 | -67 dBm | -30 dBm | Pass
12575 MHz |  624 | -67 dBm | -30 dBm | Pass
12600 MHz |  745 | -67 dBm | -30 dBm | Pass
12625 MHz |  140 | -67 dBm | -30 dBm | fbf_1
12650 MHz |  660 | -67 dBm | -30 dBm | Pass
12675 MHz | 1435 | -67 dBm | -30 dBm | Pass
12700 MHz |  623 | -67 dBm | -30 dBm | Pass
12725 MHz | 1293 | -67 dBm | -30 dBm | Pass
12750 MHz | 1449 | -67 dBm | -30 dBm | Pass
